Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Cond uS/cm,Depth m,nLF Cond uS/cm,Pressure psi a,Sal psu,SpCond uS/cm,TDS mg/L,Temp C,Vertical Position m,Battery V,Cable Pwr V
4/4/2021,4:32:30,0,Default,1961.1,2.444,2859.3,3.479,1.46,2809.6,1826,9.188,2.444,2.61,0.2
4/4/2021,4:33:00,0,Default,1951.4,2.442,2845.3,3.476,1.46,2795.9,1817,9.186,2.442,2.61,0.2
4/4/2021,4:33:30,0,Default,1926.8,2.44,2810.1,3.474,1.44,2761.4,1795,9.176,2.44,2.61,0.2
4/4/2021,4:34:00,0,Default,1700.7,2.439,2481.7,3.472,1.26,2438.6,1585,9.158,2.439,2.61,0.2
4/4/2021,4:34:30,0,Default,1591.7,2.438,2323.1,3.471,1.18,2282.8,1484,9.15,2.438,2.61,0.2
4/4/2021,4:35:00,0,Default,1429.5,2.44,2086.9,3.473,1.05,2050.7,1333,9.14,2.44,2.61,0.2
4/4/2021,4:35:30,0,Default,1363,2.439,1990,3.471,1,1955.5,1271,9.137,2.439,2.61,0.2
4/4/2021,4:36:00,0,Default,1336.6,2.439,1951.9,3.471,0.98,1918,1247,9.129,2.44,2.61,0.2
4/4/2021,4:36:30,0,Default,1611.3,2.439,2354,3.472,1.19,2313.2,1504,9.114,2.439,2.61,0.2
4/4/2021,4:37:00,0,Default,1650.7,2.438,2411.2,3.47,1.22,2369.4,1540,9.119,2.438,2.61,0.2
4/4/2021,4:37:30,0,Default,1471.9,2.439,2150.5,3.471,1.09,2113.2,1374,9.112,2.438,2.61,0.2
4/4/2021,4:38:00,0,Default,1365,2.44,1994.3,3.472,1,1959.7,1274,9.111,2.439,2.61,0.2
4/4/2021,4:38:30,0,Default,1295.5,2.44,1893.2,3.473,0.95,1860.3,1209,9.105,2.44,2.61,0.2
4/4/2021,4:39:00,0,Default,2536,2.441,3708.1,3.476,1.93,3643.8,2368,9.083,2.44,2.61,0.2
4/4/2021,4:39:30,0,Default,1534.9,2.442,2244.2,3.476,1.13,2205.2,1433,9.084,2.443,2.61,0.2
4/4/2021,4:40:00,0,Default,3011.3,2.441,4403.6,3.477,2.31,4327.2,2813,9.078,2.441,2.61,0.2
4/4/2021,4:40:30,0,Default,2470.9,2.442,3612.1,3.477,1.87,3549.5,2307,9.09,2.442,2.61,0.2
4/4/2021,4:41:00,0,Default,2223,2.442,3250.9,3.477,1.68,3194.5,2076,9.078,2.442,2.61,0.2
4/4/2021,4:41:30,0,Default,2066.7,2.442,3022.4,3.476,1.55,2969.9,1930,9.078,2.442,2.61,0.2
4/4/2021,4:42:00,0,Default,2070,2.44,3027,3.474,1.55,2974.5,1933,9.079,2.44,2.61,0.2
4/4/2021,4:42:30,0,Default,2097.6,2.438,3067.8,3.471,1.58,3014.6,1959,9.074,2.438,2.61,0.2
4/4/2021,4:43:00,0,Default,1937.9,2.436,2834.3,3.468,1.45,2785.2,1810,9.072,2.436,2.61,0.2
4/4/2021,4:43:30,0,Default,1686.7,2.433,2467.5,3.464,1.25,2424.7,1576,9.065,2.433,2.61,0.2
4/4/2021,4:44:00,0,Default,1113.4,2.431,1629,3.459,0.81,1600.7,1040,9.06,2.431,2.61,0.2
4/4/2021,4:44:30,0,Default,4687,2.423,6859.8,3.456,3.7,6740.9,4382,9.047,2.423,2.61,0.2
4/4/2021,4:45:00,0,Default,2532.5,2.423,3704.8,3.45,1.92,3640.6,2366,9.064,2.421,2.61,0.2
4/4/2021,4:45:30,0,Default,1647.6,2.421,2411.4,3.445,1.22,2369.6,1540,9.046,2.42,2.61,0.2
4/4/2021,4:46:00,0,Default,1204.4,2.421,1762.8,3.445,0.88,1732.3,1126,9.047,2.421,2.61,0.2
4/4/2021,4:46:30,0,Default,1068.6,2.42,1563.8,3.444,0.78,1536.7,999,9.051,2.42,2.61,0.2
4/4/2021,4:47:00,0,Default,1092.5,2.42,1598.7,3.444,0.8,1571,1021,9.052,2.421,2.61,0.2
4/4/2021,4:47:30,0,Default,1452.2,2.421,2124.6,3.446,1.07,2087.8,1357,9.061,2.422,2.61,0.2
4/4/2021,4:48:00,0,Default,1336.9,2.421,1956.5,3.445,0.98,1922.6,1250,9.05,2.421,2.61,0.2
4/4/2021,4:48:30,0,Default,851.5,2.422,1246.7,3.446,0.61,1225.1,796,9.031,2.423,2.61,0.2
4/4/2021,4:49:00,0,Default,770.6,2.421,1128.5,3.443,0.55,1108.9,721,9.029,2.42,2.61,0.2
4/4/2021,4:49:30,0,Default,1481.8,2.419,2169.4,3.442,1.1,2131.8,1386,9.038,2.419,2.61,0.2
4/4/2021,4:50:00,0,Default,1240.4,2.418,1815.9,3.441,0.91,1784.4,1160,9.039,2.418,2.61,0.2
4/4/2021,4:50:30,0,Default,1233.2,2.416,1805.4,3.438,0.9,1774.1,1153,9.036,2.416,2.61,0.2
4/4/2021,4:51:00,0,Default,1673.8,2.415,2449.4,3.438,1.24,2406.9,1564,9.054,2.415,2.61,0.2
4/4/2021,4:51:30,0,Default,2514.4,2.41,3680.4,3.432,1.91,3616.6,2351,9.044,2.41,2.61,0.2
4/4/2021,4:52:00,0,Default,1484.2,2.407,2173.8,3.426,1.1,2136.2,1388,9.022,2.407,2.61,0.2
4/4/2021,4:52:30,0,Default,1233,2.405,1805.8,3.422,0.9,1774.5,1153,9.024,2.404,2.61,0.2
4/4/2021,4:53:00,0,Default,2585.7,2.399,3786.2,3.416,1.97,3720.6,2418,9.03,2.399,2.61,0.2
4/4/2021,4:53:30,0,Default,1683.3,2.396,2465.5,3.411,1.25,2422.8,1575,9.02,2.396,2.61,0.2
4/4/2021,4:54:00,0,Default,1529.4,2.392,2239.7,3.405,1.13,2200.9,1431,9.025,2.391,2.61,0.2
4/4/2021,4:54:30,0,Default,2495.6,2.389,3654.5,3.402,1.9,3591.1,2334,9.027,2.389,2.61,0.2
4/4/2021,4:55:00,0,Default,2639.3,2.385,3860.4,3.397,2.01,3793.5,2466,9.07,2.384,2.61,0.2
4/4/2021,4:55:30,0,Default,2101.1,2.382,3075.9,3.391,1.58,3022.6,1965,9.038,2.382,2.61,0.2
4/4/2021,4:56:00,0,Default,1381,2.379,2022.8,3.386,1.02,1987.7,1292,9.02,2.378,2.61,0.2
4/4/2021,4:56:30,0,Default,1771.2,2.374,2592.5,3.38,1.32,2547.5,1656,9.046,2.375,2.61,0.2
4/4/2021,4:57:00,0,Default,1782.6,2.371,2609.4,3.375,1.33,2564.2,1667,9.042,2.37,2.61,0.2
4/4/2021,4:57:30,0,Default,3019.7,2.367,4416.3,3.372,2.32,4339.7,2821,9.076,2.366,2.61,0.2
4/4/2021,4:58:00,0,Default,1918.9,2.367,2808.6,3.37,1.44,2759.9,1794,9.047,2.367,2.61,0.2
4/4/2021,4:58:30,0,Default,1751.3,2.368,2562.5,3.371,1.3,2518.1,1637,9.057,2.368,2.61,0.2
4/4/2021,4:59:00,0,Default,1220.5,2.368,1787.8,3.37,0.89,1756.8,1142,9.018,2.368,2.61,0.2
4/4/2021,4:59:30,0,Default,809.6,2.369,1186.3,3.37,0.58,1165.8,758,9.004,2.369,2.61,0.2
4/4/2021,5:00:00,0,Default,1781.5,2.37,2608.8,3.374,1.33,2563.5,1666,9.029,2.371,2.61,0.2
4/4/2021,5:00:30,0,Default,1421.4,2.374,2082.3,3.379,1.05,2046.3,1330,9.012,2.374,2.61,0.2
4/4/2021,5:01:00,0,Default,1162.1,2.378,1701.6,3.383,0.85,1672.1,1087,9.032,2.378,2.61,0.2
4/4/2021,5:01:30,0,Default,943.8,2.382,1382.7,3.389,0.68,1358.8,883,9.01,2.383,2.61,0.2
4/4/2021,5:02:00,0,Default,1433.5,2.386,2098.9,3.395,1.06,2062.5,1341,9.033,2.385,2.61,0.2
4/4/2021,5:02:30,0,Default,1181.4,2.39,1730.4,3.401,0.86,1700.4,1105,9.019,2.39,2.61,0.2
4/4/2021,5:03:00,0,Default,1003.4,2.393,1469.8,3.405,0.73,1444.4,939,9.017,2.392,2.61,0.2
4/4/2021,5:03:30,0,Default,1072.8,2.395,1570.6,3.407,0.78,1543.4,1003,9.036,2.395,2.61,0.2
4/4/2021,5:04:00,0,Default,1041.5,2.396,1525,3.409,0.76,1498.6,974,9.031,2.396,2.61,0.2
4/4/2021,5:04:30,0,Default,932.7,2.394,1365.9,3.407,0.67,1342.2,872,9.025,2.395,2.6,0.2
4/4/2021,5:05:00,0,Default,1489.5,2.393,2180.3,3.406,1.1,2142.5,1393,9.042,2.392,2.61,0.2
4/4/2021,5:05:30,0,Default,1437.6,2.391,2105.1,3.402,1.06,2068.6,1345,9.029,2.39,2.61,0.2
4/4/2021,5:06:00,0,Default,853,2.387,1250.4,3.396,0.62,1228.7,799,8.991,2.387,2.61,0.2
4/4/2021,5:06:30,0,Default,811.3,2.384,1189,3.392,0.58,1168.4,759,8.999,2.383,2.61,0.2
4/4/2021,5:07:00,0,Default,726.2,2.381,1064.4,3.387,0.52,1045.9,680,8.993,2.38,2.61,0.1
4/4/2021,5:07:30,0,Default,842.4,2.377,1234.6,3.381,0.61,1213.2,789,8.999,2.377,2.61,0.2
4/4/2021,5:08:00,0,Default,713.7,2.374,1045.8,3.377,0.51,1027.7,668,9.002,2.373,2.61,0.2
4/4/2021,5:08:30,0,Default,762.3,2.37,1116.9,3.372,0.55,1097.6,713,9.008,2.369,2.61,0.2
4/4/2021,5:09:00,0,Default,682.1,2.368,999.9,3.368,0.49,982.6,639,8.988,2.367,2.61,0.2
4/4/2021,5:09:30,0,Default,853,2.364,1249.9,3.363,0.62,1228.3,798,9.004,2.364,2.61,0.1
4/4/2021,5:10:00,0,Default,870.1,2.362,1275,3.36,0.63,1252.9,814,9.006,2.361,2.61,0.2
4/4/2021,5:10:30,0,Default,1077.4,2.36,1577.5,3.357,0.78,1550.1,1008,9.034,2.36,2.61,0.2
4/4/2021,5:11:00,0,Default,1447.1,2.356,2117.1,3.353,1.07,2080.4,1352,9.061,2.356,2.61,0.2
4/4/2021,5:11:30,0,Default,1144.9,2.355,1676.6,3.351,0.84,1647.6,1071,9.027,2.354,2.61,0.2
4/4/2021,5:12:00,0,Default,1453.6,2.354,2127.2,3.35,1.07,2090.3,1359,9.053,2.355,2.61,0.1
4/4/2021,5:12:30,0,Default,1664.6,2.354,2430.9,3.35,1.23,2388.8,1553,9.129,2.353,2.61,0.2
4/4/2021,5:13:00,0,Default,1768.6,2.353,2583.7,3.35,1.32,2538.8,1650,9.115,2.354,2.61,0.2
4/4/2021,5:13:30,0,Default,1642.7,2.355,2403.8,3.352,1.22,2362.2,1535,9.054,2.355,2.61,0.2
4/4/2021,5:14:00,0,Default,1494.4,2.357,2187,3.354,1.1,2149.1,1397,9.05,2.357,2.61,0.1
4/4/2021,5:14:30,0,Default,727.2,2.361,1065.5,3.358,0.52,1047.1,681,9.005,2.361,2.61,0.1
4/4/2021,5:15:00,0,Default,602.6,2.362,883.5,3.36,0.43,868.1,564,8.986,2.363,2.61,0.1
4/4/2021,5:15:30,0,Default,658.9,2.364,966,3.363,0.47,949.3,617,8.987,2.364,2.61,0.2
4/4/2021,5:16:00,0,Default,546.8,2.365,801.8,3.364,0.39,787.9,512,8.98,2.365,2.61,0.1
4/4/2021,5:16:30,0,Default,481.9,2.366,706.6,3.366,0.34,694.4,451,8.98,2.365,2.61,0.1
4/4/2021,5:17:00,0,Default,485.8,2.366,712.4,3.365,0.34,700.1,455,8.972,2.364,2.61,0.1
4/4/2021,5:17:30,0,Default,754.1,2.364,1105.3,3.362,0.54,1086.1,706,8.997,2.364,2.61,0.1
4/4/2021,5:18:00,0,Default,1109.1,2.361,1624.5,3.359,0.81,1596.3,1038,9.019,2.361,2.61,0.2
4/4/2021,5:18:30,0,Default,833.4,2.358,1221.4,3.355,0.6,1200.3,780,8.996,2.357,2.61,0.1
4/4/2021,5:19:00,0,Default,1046.3,2.355,1532.4,3.351,0.76,1505.8,979,9.024,2.355,2.61,0.1
4/4/2021,5:19:30,0,Default,666.8,2.351,977.9,3.344,0.48,960.9,625,8.975,2.351,2.61,0.1
4/4/2021,5:20:00,0,Default,688.9,2.349,1009.3,3.341,0.49,991.9,645,9.007,2.349,2.61,0.1
4/4/2021,5:20:30,0,Default,607.3,2.347,890.3,3.338,0.43,874.9,569,8.986,2.346,2.61,0.1
4/4/2021,5:21:00,0,Default,543.6,2.346,797.1,3.336,0.39,783.3,509,8.974,2.345,2.61,0.1
4/4/2021,5:21:30,0,Default,603,2.345,884,3.335,0.43,868.7,565,8.983,2.345,2.61,0.1
4/4/2021,5:22:00,0,Default,810.8,2.346,1188.2,3.337,0.58,1167.6,759,9.003,2.345,2.61,0.1
4/4/2021,5:22:30,0,Default,990.1,2.346,1449.9,3.338,0.72,1424.8,926,9.024,2.347,2.61,0.1
4/4/2021,5:23:00,0,Default,1147.2,2.349,1679.3,3.342,0.84,1650.2,1073,9.043,2.348,2.61,0.1
4/4/2021,5:23:30,0,Default,634.1,2.351,930,3.344,0.45,913.9,594,8.973,2.351,2.61,0.1
4/4/2021,5:24:00,0,Default,490.5,2.353,719.5,3.346,0.35,707,460,8.971,2.354,2.61,0.1
4/4/2021,5:24:30,0,Default,429.1,2.355,629.4,3.349,0.3,618.5,402,8.961,2.354,2.6,0.1
4/4/2021,5:25:00,0,Default,385.5,2.355,565.6,3.35,0.27,555.8,361,8.957,2.356,2.61,0.1
4/4/2021,5:25:30,0,Default,398.8,2.356,585,3.351,0.28,574.9,374,8.961,2.355,2.61,0.1
4/4/2021,5:26:00,0,Default,459.5,2.355,674,3.35,0.32,662.4,431,8.962,2.356,2.6,0.1
4/4/2021,5:26:30,0,Default,640.2,2.355,938.7,3.35,0.46,922.5,600,8.979,2.355,2.61,0.1
4/4/2021,5:27:00,0,Default,663.4,2.353,972.8,3.347,0.47,956,621,8.978,2.352,2.61,0.1
4/4/2021,5:27:30,0,Default,463.2,2.351,679.7,3.344,0.33,667.9,434,8.957,2.351,2.61,0.1
4/4/2021,5:28:00,0,Default,1536.2,2.347,2248.6,3.341,1.14,2209.6,1436,9.044,2.346,2.61,0.1
4/4/2021,5:28:30,0,Default,830.2,2.346,1216.9,3.337,0.6,1195.9,777,8.992,2.345,2.61,0.1
4/4/2021,5:29:00,0,Default,605.9,2.345,888.9,3.335,0.43,873.5,568,8.96,2.345,2.61,0.1
4/4/2021,5:29:30,0,Default,648.5,2.342,951.2,3.332,0.46,934.8,608,8.967,2.342,2.6,0.1
4/4/2021,5:30:00,0,Default,705.4,2.341,1034.1,3.33,0.51,1016.2,661,8.986,2.341,2.61,0.1
4/4/2021,5:30:30,0,Default,582.7,2.34,854.5,3.329,0.41,839.7,546,8.978,2.34,2.61,0.1
4/4/2021,5:31:00,0,Default,591,2.339,866.8,3.327,0.42,851.8,554,8.972,2.339,2.61,0.1
4/4/2021,5:31:30,0,Default,621.7,2.337,911.6,3.325,0.44,895.8,582,8.981,2.337,2.61,0.1
4/4/2021,5:32:00,0,Default,685.1,2.338,1004.4,3.325,0.49,987,642,8.984,2.337,2.61,0.1
4/4/2021,5:32:30,0,Default,648.7,2.337,951.1,3.324,0.46,934.6,607,8.985,2.336,2.61,0.1
4/4/2021,5:33:00,0,Default,593,2.338,869.6,3.325,0.42,854.5,555,8.977,2.337,2.61,0.1
4/4/2021,5:33:30,0,Default,884.5,2.337,1295.3,3.325,0.64,1272.8,827,9.027,2.337,2.61,0.1
4/4/2021,5:34:00,0,Default,788.9,2.337,1156.2,3.325,0.57,1136.1,738,9.001,2.338,2.61,0.1
4/4/2021,5:34:30,0,Default,706.4,2.337,1035.9,3.325,0.51,1018,662,8.977,2.337,2.61,0.1
4/4/2021,5:35:00,0,Default,742.6,2.338,1088.3,3.325,0.53,1069.5,695,8.997,2.337,2.61,0.1
4/4/2021,5:35:30,0,Default,781.9,2.336,1145.7,3.323,0.56,1125.9,732,9.003,2.335,2.61,0.1
4/4/2021,5:36:00,0,Default,722.2,2.336,1058.7,3.323,0.52,1040.4,676,8.989,2.336,2.61,0.1
4/4/2021,5:36:30,0,Default,390.1,2.337,572.6,3.324,0.27,562.6,366,8.948,2.337,2.61,0.1
4/4/2021,5:37:00,0,Default,588.3,2.336,862.6,3.322,0.42,847.6,551,8.981,2.335,2.61,0.1
4/4/2021,5:37:30,0,Default,475.5,2.335,697.7,3.321,0.34,685.6,446,8.955,2.335,2.61,0.1
4/4/2021,5:38:00,0,Default,468,2.335,686.6,3.321,0.33,674.8,439,8.959,2.335,2.61,0.1
4/4/2021,5:38:30,0,Default,364.3,2.333,534.6,3.319,0.26,525.3,341,8.952,2.333,2.61,0.1
4/4/2021,5:39:00,0,Default,320.1,2.333,469.9,3.319,0.22,461.8,300,8.941,2.334,2.6,0.1
4/4/2021,5:39:30,0,Default,840.2,2.332,1231.2,3.318,0.61,1209.9,786,9.004,2.332,2.6,0.1
4/4/2021,5:40:00,0,Default,652.8,2.333,957.4,3.319,0.47,940.8,612,8.975,2.333,2.61,0.1
4/4/2021,5:40:30,0,Default,438.9,2.331,644.2,3.315,0.31,633.1,412,8.94,2.331,2.61,0.1
4/4/2021,5:41:00,0,Default,508.1,2.33,745.5,3.314,0.36,732.6,476,8.96,2.329,2.61,0.1
4/4/2021,5:41:30,0,Default,393.5,2.329,577.4,3.313,0.28,567.4,369,8.953,2.329,2.61,0.1
4/4/2021,5:42:00,0,Default,577.3,2.329,846.9,3.313,0.41,832.2,541,8.959,2.329,2.61,0.1
4/4/2021,5:42:30,0,Default,747.8,2.329,1096.6,3.313,0.54,1077.6,700,8.979,2.329,2.6,0.1
4/4/2021,5:43:00,0,Default,630.9,2.33,925.2,3.315,0.45,909.2,591,8.976,2.33,2.61,0.1
4/4/2021,5:43:30,0,Default,468.6,2.33,687.4,3.314,0.33,675.5,439,8.961,2.329,2.6,0.1
4/4/2021,5:44:00,0,Default,476.3,2.33,698.8,3.314,0.34,686.7,446,8.961,2.328,2.6,0.1
4/4/2021,5:44:30,0,Default,499.2,2.331,732.4,3.315,0.35,719.7,468,8.962,2.332,2.6,0.1
4/4/2021,5:45:00,0,Default,433.5,2.331,636.1,3.315,0.31,625.1,406,8.955,2.331,2.6,0.1
4/4/2021,5:45:30,0,Default,564.5,2.333,828,3.319,0.4,813.7,529,8.969,2.333,2.61,0.1
4/4/2021,5:46:00,0,Default,663.2,2.335,972.4,3.321,0.47,955.6,621,8.982,2.336,2.61,0.1
4/4/2021,5:46:30,0,Default,755.6,2.337,1107.8,3.324,0.54,1088.6,708,8.984,2.338,2.6,0.1
4/4/2021,5:47:00,0,Default,681.8,2.338,999.4,3.326,0.49,982.1,638,8.992,2.339,2.6,0.1
4/4/2021,5:47:30,0,Default,400,2.339,587.4,3.327,0.28,577.3,375,8.926,2.339,2.61,0.1
4/4/2021,5:48:00,0,Default,302.8,2.339,444.5,3.327,0.21,436.8,284,8.934,2.339,2.61,0.1
4/4/2021,5:48:30,0,Default,324.6,2.339,476.4,3.326,0.23,468.2,304,8.941,2.338,2.61,0.1
4/4/2021,5:49:00,0,Default,471.3,2.338,691.4,3.326,0.33,679.4,442,8.963,2.338,2.61,0.1
4/4/2021,5:49:30,0,Default,483.8,2.337,709.7,3.324,0.34,697.4,453,8.966,2.338,2.6,0.1
4/4/2021,5:50:00,0,Default,475.3,2.336,697.4,3.322,0.34,685.3,445,8.957,2.336,2.6,0.1
4/4/2021,5:50:30,0,Default,667.5,2.334,978.7,3.321,0.48,961.7,625,8.98,2.334,2.61,0.1
4/4/2021,5:51:00,0,Default,641.2,2.333,940.5,3.318,0.46,924.2,601,8.97,2.332,2.6,0.1
4/4/2021,5:51:30,0,Default,380.2,2.333,558.1,3.319,0.27,548.5,356,8.939,2.332,2.61,0.1
4/4/2021,5:52:00,0,Default,353.2,2.333,517.9,3.318,0.25,508.9,331,8.974,2.333,2.6,0.1
4/4/2021,5:52:30,0,Default,464,2.333,680.7,3.319,0.33,669,435,8.957,2.334,2.6,0.1
4/4/2021,5:53:00,0,Default,370,2.335,543,3.321,0.26,533.6,347,8.946,2.335,2.61,0.1
4/4/2021,5:53:30,0,Default,424.1,2.338,622.4,3.325,0.3,611.6,398,8.951,2.337,2.6,0.1
4/4/2021,5:54:00,0,Default,531.1,2.339,779,3.326,0.38,765.5,498,8.968,2.339,2.61,0.1
4/4/2021,5:54:30,0,Default,590.1,2.341,865.6,3.329,0.42,850.6,553,8.965,2.341,2.6,0.1
4/4/2021,5:55:00,0,Default,440.1,2.342,645,3.331,0.31,633.8,412,8.995,2.342,2.61,0.1
4/4/2021,5:55:30,0,Default,279.1,2.34,409.9,3.328,0.19,402.8,262,8.927,2.341,2.61,0.1
4/4/2021,5:56:00,0,Default,281.4,2.342,413.2,3.33,0.2,406,264,8.934,2.342,2.6,0.1
4/4/2021,5:56:30,0,Default,592.4,2.338,868.7,3.326,0.42,853.7,555,8.979,2.339,2.61,0.1
4/4/2021,5:57:00,0,Default,915,2.336,1340,3.323,0.66,1316.8,856,9.023,2.336,2.6,0.1
4/4/2021,5:57:30,0,Default,695.2,2.335,1019.2,3.322,0.5,1001.5,651,8.986,2.335,2.61,0.1
4/4/2021,5:58:00,0,Default,560.9,2.336,822.6,3.322,0.4,808.4,525,8.971,2.335,2.61,0.1
4/4/2021,5:58:30,0,Default,501.2,2.334,735.3,3.32,0.35,722.6,470,8.957,2.333,2.6,0.1
4/4/2021,5:59:00,0,Default,389.7,2.333,571.9,3.319,0.27,562,365,8.946,2.334,2.61,0.1
4/4/2021,5:59:30,0,Default,381.1,2.331,559.4,3.316,0.27,549.7,357,8.944,2.331,2.61,0.1
4/4/2021,6:00:00,0,Default,437.2,2.33,641.5,3.314,0.31,630.4,410,8.954,2.329,2.6,0.1
4/4/2021,6:00:30,0,Default,433.9,2.332,636.6,3.317,0.31,625.6,407,8.958,2.333,2.61,0.1
4/4/2021,6:01:00,0,Default,619.4,2.33,908.2,3.315,0.44,892.5,580,8.98,2.329,2.61,0.1
4/4/2021,6:01:30,0,Default,695.3,2.331,1019.4,3.316,0.5,1001.8,651,8.984,2.331,2.6,0.1
4/4/2021,6:02:00,0,Default,422.1,2.331,619.2,3.315,0.3,608.5,396,8.96,2.331,2.6,0.1
4/4/2021,6:02:30,0,Default,394.1,2.331,578.4,3.316,0.28,568.4,369,8.945,2.33,2.6,0.1
4/4/2021,6:03:00,0,Default,327.7,2.329,481.1,3.312,0.23,472.8,307,8.937,2.328,2.61,0.1
4/4/2021,6:03:30,0,Default,221.3,2.33,324.9,3.314,0.15,319.3,208,8.929,2.329,2.6,0.1
4/4/2021,6:04:00,0,Default,252.9,2.328,371.3,3.311,0.18,364.9,237,8.922,2.329,2.61,0.1
4/4/2021,6:04:30,0,Default,204.7,2.327,300.7,3.309,0.14,295.5,192,8.919,2.328,2.6,0.1
4/4/2021,6:05:00,0,Default,307.5,2.328,451.4,3.31,0.21,443.6,288,8.933,2.327,2.6,0.1
4/4/2021,6:05:30,0,Default,373.3,2.327,547.9,3.31,0.26,538.4,350,8.944,2.327,2.61,0.1
4/4/2021,6:06:00,0,Default,433.4,2.328,635.9,3.311,0.31,624.9,406,8.953,2.328,2.6,0.1
4/4/2021,6:06:30,0,Default,255.4,2.327,375,3.31,0.18,368.5,240,8.928,2.327,2.6,0.1
4/4/2021,6:07:00,0,Default,254,2.328,373,3.31,0.18,366.6,238,8.927,2.327,2.6,0.1
4/4/2021,6:07:30,0,Default,302.4,2.328,444,3.311,0.21,436.3,284,8.934,2.328,2.6,0.1
4/4/2021,6:08:00,0,Default,456.3,2.33,669.5,3.313,0.32,657.9,428,8.957,2.33,2.61,0.1
4/4/2021,6:08:30,0,Default,635.8,2.329,931.6,3.314,0.45,915.4,595,9.006,2.329,2.6,0.1
4/4/2021,6:09:00,0,Default,322.3,2.329,472.9,3.312,0.23,464.7,302,8.953,2.327,2.6,0.1
4/4/2021,6:09:30,0,Default,434.7,2.33,637.8,3.314,0.31,626.8,407,8.953,2.329,2.6,0.1
4/4/2021,6:10:00,0,Default,343.3,2.328,503.9,3.311,0.24,495.1,322,8.944,2.328,2.6,0.1
4/4/2021,6:10:30,0,Default,253.2,2.329,371.7,3.312,0.18,365.3,237,8.929,2.329,2.61,0.1
4/4/2021,6:11:00,0,Default,447.7,2.327,656.8,3.309,0.32,645.4,420,8.965,2.326,2.6,0.1
4/4/2021,6:11:30,0,Default,319.1,2.325,468.5,3.306,0.22,460.4,299,8.931,2.325,2.61,0.1
4/4/2021,6:12:00,0,Default,546.5,2.324,801.5,3.305,0.39,787.7,512,8.972,2.324,2.6,0.1
4/4/2021,6:12:30,0,Default,338,2.322,496.2,3.302,0.24,487.6,317,8.93,2.322,2.61,0.1
4/4/2021,6:13:00,0,Default,676.4,2.321,991.8,3.301,0.48,974.6,633,8.98,2.32,2.61,0.1
4/4/2021,6:13:30,0,Default,348.2,2.319,511.2,3.298,0.24,502.3,327,8.933,2.319,2.6,0.1
4/4/2021,6:14:00,0,Default,251.7,2.322,369.7,3.302,0.17,363.3,236,8.921,2.322,2.6,0.1
4/4/2021,6:14:30,0,Default,276.9,2.321,406.6,3.301,0.19,399.6,260,8.928,2.321,2.6,0.1
4/4/2021,6:15:00,0,Default,330,2.323,484.4,3.304,0.23,476,309,8.939,2.324,2.6,0.1
4/4/2021,6:15:30,0,Default,466.2,2.325,684.1,3.306,0.33,672.2,437,8.957,2.325,2.61,0.1
4/4/2021,6:16:00,0,Default,515.3,2.327,755.8,3.31,0.36,742.7,483,8.965,2.327,2.6,0.1
4/4/2021,6:16:30,0,Default,286.3,2.329,420.4,3.312,0.2,413.1,269,8.934,2.329,2.6,0.1
4/4/2021,6:17:00,0,Default,262.2,2.33,385,3.314,0.18,378.3,246,8.934,2.331,2.6,0.1
4/4/2021,6:17:30,0,Default,250.2,2.331,367.3,3.316,0.17,361,235,8.925,2.332,2.6,0.1
4/4/2021,6:18:00,0,Default,283.8,2.332,416.7,3.316,0.2,409.5,266,8.927,2.331,2.61,0.1
4/4/2021,6:18:30,0,Default,260.5,2.332,382.6,3.317,0.18,376,244,8.925,2.332,2.6,0.1
4/4/2021,6:19:00,0,Default,893.9,2.331,1311.4,3.317,0.65,1288.7,838,8.959,2.331,2.61,0.1
4/4/2021,6:19:30,0,Default,532.3,2.332,781,3.316,0.38,767.5,499,8.958,2.332,2.6,0.1
4/4/2021,6:20:00,0,Default,446.2,2.331,654.8,3.315,0.31,643.5,418,8.946,2.33,2.6,0.1
4/4/2021,6:20:30,0,Default,420,2.329,616.5,3.313,0.3,605.8,394,8.945,2.33,2.6,0.1
4/4/2021,6:21:00,0,Default,371.6,2.328,545.4,3.311,0.26,536,348,8.942,2.327,2.6,0.1
4/4/2021,6:21:30,0,Default,313.2,2.326,459.8,3.308,0.22,451.8,294,8.939,2.326,2.6,0.1
4/4/2021,6:22:00,0,Default,345,2.326,506.5,3.308,0.24,497.7,324,8.936,2.325,2.6,0.1
4/4/2021,6:22:30,0,Default,231,2.324,339.2,3.306,0.16,333.3,217,8.926,2.324,2.6,0.1
4/4/2021,6:23:00,0,Default,423.5,2.324,621.7,3.306,0.3,610.9,397,8.941,2.325,2.61,0.1
4/4/2021,6:23:30,0,Default,461.1,2.324,676.5,3.305,0.33,664.8,432,8.958,2.324,2.6,0.1
4/4/2021,6:24:00,0,Default,407.8,2.326,598.6,3.308,0.29,588.2,382,8.944,2.326,2.6,0.1
4/4/2021,6:24:30,0,Default,356.7,2.325,523.7,3.307,0.25,514.6,335,8.929,2.326,2.6,0.1
4/4/2021,6:25:00,0,Default,289.4,2.326,425,3.309,0.2,417.7,271,8.924,2.327,2.6,0.1
4/4/2021,6:25:30,0,Default,193.6,2.328,284.3,3.31,0.13,279.4,182,8.92,2.327,2.61,0.1
