YY/MM/DD,Hour:Min:Sec,r1,r2,MS5803_T,pressure
4/3/2021,22:40:11,78.24,85.32,8.58,1322.2
4/3/2021,22:40:41,80.02,88.44,8.58,1323
4/3/2021,22:41:11,72.34,80.42,8.6,1322.3
4/3/2021,22:41:41,63.94,72.05,8.54,1322.6
4/3/2021,22:42:11,65.97,71.26,8.53,1323.1
4/3/2021,22:42:41,67.19,74.99,8.54,1322.9
4/3/2021,22:43:11,58.51,65.71,8.54,1323.1
4/3/2021,22:43:41,61.83,70.45,8.53,1323.6
4/3/2021,22:44:11,57.17,64.1,8.53,1323.8
4/3/2021,22:44:41,57.32,64.12,8.53,1324
4/3/2021,22:45:11,64.83,72.78,8.53,1324.3
4/3/2021,22:45:41,64.64,73.47,8.53,1325
4/3/2021,22:46:11,63.02,68.15,8.53,1325.5
4/3/2021,22:46:41,57.51,63.22,8.53,1325.8
4/3/2021,22:47:11,55.93,63.06,8.53,1326.5
4/3/2021,22:47:41,56.72,63.18,8.53,1326.7
4/3/2021,22:48:11,58.46,63.32,8.53,1326.7
4/3/2021,22:48:41,55.65,63.19,8.53,1327.2
4/3/2021,22:49:11,54.97,61.69,8.51,1327.4
4/3/2021,22:49:41,60.48,68.76,8.49,1327.9
4/3/2021,22:50:11,57.46,65.48,8.51,1328.2
4/3/2021,22:50:41,53.68,59.52,8.51,1328.2
4/3/2021,22:51:11,45.41,51.17,8.49,1328.6
4/3/2021,22:51:41,50.96,59.22,8.49,1328.6
4/3/2021,22:52:11,42.57,49.1,8.49,1328.6
4/3/2021,22:52:42,44.11,49.64,8.49,1329.1
4/3/2021,22:53:12,50.6,59.13,8.47,1328.8
4/3/2021,22:53:42,44.11,48.93,8.49,1328.6
4/3/2021,22:54:12,50.04,57.96,8.47,1329
4/3/2021,22:54:42,42.26,48.22,8.47,1329.3
4/3/2021,22:55:12,50.5,58.81,8.47,1329
4/3/2021,22:55:42,50.63,58.51,8.47,1329
4/3/2021,22:56:12,42.85,48.88,8.43,1329.2
4/3/2021,22:56:42,50.87,58.98,8.45,1329.2
4/3/2021,22:57:12,50.94,59.06,8.47,1330
4/3/2021,22:57:42,49.08,57.37,8.45,1330
4/3/2021,22:58:12,41.93,48.49,8.43,1329.9
4/3/2021,22:58:42,36.63,42.05,8.45,1329.7
4/3/2021,22:59:12,36.58,42.7,8.41,1330.1
4/3/2021,22:59:42,45.55,53.53,8.41,1330.1
4/3/2021,23:00:12,36.25,41.43,8.41,1330.9
4/3/2021,23:00:42,43.32,51.27,8.4,1331.3
4/3/2021,23:01:12,36.72,42.02,8.4,1330.8
4/3/2021,23:01:42,37.04,42.32,8.4,1331.8
4/3/2021,23:02:12,36.66,42.59,8.4,1331.5
4/3/2021,23:02:42,35.78,42.1,8.4,1331.5
4/3/2021,23:03:12,34.68,41.02,8.4,1331.5
4/3/2021,23:03:42,33.41,39.61,8.4,1332
4/3/2021,23:04:12,32.25,38,8.38,1332
4/3/2021,23:04:42,31.75,37.69,8.38,1332.5
4/3/2021,23:05:12,32.29,37.71,8.36,1332.4
4/3/2021,23:05:42,34.3,39.16,8.34,1332.6
4/3/2021,23:06:12,41.4,48.99,8.38,1333.2
4/3/2021,23:06:42,41.03,48.52,8.38,1333.4
4/3/2021,23:07:12,32.02,38.03,8.38,1333.4
4/3/2021,23:07:42,31.51,36.56,8.36,1333.9
4/3/2021,23:08:12,36.65,43.05,8.32,1334.3
4/3/2021,23:08:42,36.75,43.94,8.34,1334.1
4/3/2021,23:09:12,28.13,34.5,8.34,1334.3
4/3/2021,23:09:42,29.55,34.89,8.32,1334.8
4/3/2021,23:10:12,29.71,35.29,8.32,1335.3
4/3/2021,23:10:43,37.64,45.48,8.34,1335.3
4/3/2021,23:11:13,28.46,35.43,8.34,1335.3
4/3/2021,23:11:43,30.7,35.47,8.34,1335.8
4/3/2021,23:12:13,29.55,35.24,8.34,1335.8
4/3/2021,23:12:43,29.86,35.22,8.34,1335.8
4/3/2021,23:13:13,28.22,34.41,8.32,1336
4/3/2021,23:13:43,26.53,31.68,8.32,1336.7
4/3/2021,23:14:13,27.48,32.72,8.3,1336.7
4/3/2021,23:14:43,28.03,32.61,8.3,1336.7
4/3/2021,23:15:13,30.85,34.58,8.3,1336.7
4/3/2021,23:15:43,26.08,30.14,8.28,1336.9
4/3/2021,23:16:13,29.12,33.18,8.3,1337.4
4/3/2021,23:16:43,34.86,42.51,8.3,1337.2
4/3/2021,23:17:13,26.7,31.54,8.3,1337.2
4/3/2021,23:17:43,34.58,42.18,8.28,1337.4
4/3/2021,23:18:13,34.22,41.69,8.3,1337.7
4/3/2021,23:18:43,23.79,29.6,8.25,1337
4/3/2021,23:19:13,33.62,40.99,8.28,1337.6
4/3/2021,23:19:43,25.48,31.03,8.27,1337.6
4/3/2021,23:20:13,33.12,40.97,8.28,1338.1
4/3/2021,23:20:43,25.16,30.82,8.27,1337.8
4/3/2021,23:21:13,25.77,30.71,8.27,1338
4/3/2021,23:21:43,23.92,29.06,8.27,1338
4/3/2021,23:22:13,26.47,30.1,8.27,1338.5
4/3/2021,23:22:43,32.01,39.95,8.25,1338.5
4/3/2021,23:23:13,25.63,29.69,8.25,1339
4/3/2021,23:23:43,23.42,29.63,8.25,1339
4/3/2021,23:24:13,31.82,39.26,8.27,1339
4/3/2021,23:24:43,25.3,29.49,8.25,1339.2
4/3/2021,23:25:13,31.64,39.11,8.25,1339.5
4/3/2021,23:25:43,31.8,39.35,8.25,1339.7
4/3/2021,23:26:13,22.28,27.6,8.25,1339.7
4/3/2021,23:26:43,22.63,28.34,8.23,1339.7
4/3/2021,23:27:13,30.47,38.05,8.23,1339.7
4/3/2021,23:27:43,23.9,28.24,8.21,1340.1
4/3/2021,23:28:13,30.71,38.27,8.25,1340.2
4/3/2021,23:28:44,22.5,27.78,8.21,1340.6
4/3/2021,23:29:14,27.21,31.58,8.23,1340.4
4/3/2021,23:29:44,21.78,26.74,8.21,1340.6
4/3/2021,23:30:14,22.01,27.09,8.21,1340.6
4/3/2021,23:30:44,22.07,27.03,8.21,1341.1
4/3/2021,23:31:14,23.36,27.97,8.23,1340.9
4/3/2021,23:31:44,29.8,35.74,8.21,1340.8
4/3/2021,23:32:14,22.53,27.37,8.21,1340.8
4/3/2021,23:32:44,29,36.17,8.21,1341.1
4/3/2021,23:33:14,22.63,26.71,8.21,1340.8
4/3/2021,23:33:44,21.72,26.5,8.19,1340.8
4/3/2021,23:34:14,28.97,36.2,8.19,1341
4/3/2021,23:34:44,28.95,36.18,8.19,1341.3
4/3/2021,23:35:14,20.79,26.19,8.19,1341
4/3/2021,23:35:44,21.57,26.01,8.19,1341.3
4/3/2021,23:36:14,28.25,35.54,8.19,1341.8
4/3/2021,23:36:44,21.37,25.49,8.17,1341.7
4/3/2021,23:37:14,20,24.95,8.19,1342
4/3/2021,23:37:44,19.6,24.94,8.17,1342.4
4/3/2021,23:38:14,20.11,25,8.15,1341.9
4/3/2021,23:38:44,19.57,25.1,8.17,1342.4
4/3/2021,23:39:14,27.72,34.9,8.17,1342.4
4/3/2021,23:39:44,27.96,35.33,8.17,1342.4
4/3/2021,23:40:14,21.38,25.64,8.19,1342.7
4/3/2021,23:40:44,26.46,33.84,8.15,1342.9
4/3/2021,23:41:14,20.37,24.66,8.15,1342.9
4/3/2021,23:41:44,26.83,33.06,8.17,1342.9
4/3/2021,23:42:14,23.4,27.53,8.17,1342.9
4/3/2021,23:42:44,20.59,24.95,8.17,1342.7
4/3/2021,23:43:14,19.73,24.92,8.15,1342.6
4/3/2021,23:43:44,27.22,34.54,8.15,1343.1
4/3/2021,23:44:14,22.51,25.78,8.17,1342.7
4/3/2021,23:44:44,26.76,33.39,8.15,1342.9
4/3/2021,23:45:14,27.03,34.29,8.17,1342.9
4/3/2021,23:45:44,20.02,24.74,8.15,1343.1
4/3/2021,23:46:15,18.77,24.35,8.17,1343.2
4/3/2021,23:46:45,26.88,33.98,8.15,1343.1
4/3/2021,23:47:15,26.78,33.86,8.15,1343.4
4/3/2021,23:47:45,26.62,33.58,8.15,1343.1
4/3/2021,23:48:15,20.17,24.38,8.13,1343.1
4/3/2021,23:48:45,19.66,24.25,8.13,1343.8
4/3/2021,23:49:15,19.64,23.85,8.13,1343.8
4/3/2021,23:49:45,19.21,23.79,8.13,1343.6
4/3/2021,23:50:15,18.68,23.8,8.13,1343.6
4/3/2021,23:50:45,19.16,23.87,8.13,1343.8
4/3/2021,23:51:15,26.08,32.78,8.12,1343.8
4/3/2021,23:51:45,26.15,33.3,8.13,1344.1
4/3/2021,23:52:15,20.02,23.94,8.12,1343.8
4/3/2021,23:52:45,25.89,33.16,8.13,1343.8
4/3/2021,23:53:15,25.6,32.25,8.13,1344.1
4/3/2021,23:53:45,19.29,23.38,8.13,1343.8
4/3/2021,23:54:15,19.74,23.55,8.12,1344.3
4/3/2021,23:54:45,23.77,28.54,8.13,1344.3
4/3/2021,23:55:15,19.45,23.37,8.13,1344.1
4/3/2021,23:55:45,19.17,23.21,8.12,1344.3
4/3/2021,23:56:15,18.28,23.12,8.13,1344.1
4/3/2021,23:56:45,25.68,32.9,8.13,1344.1
4/3/2021,23:57:15,18.65,22.96,8.12,1343.8
4/3/2021,23:57:45,25.52,32.71,8.12,1343.8
4/3/2021,23:58:15,19.01,22.93,8.12,1344
4/3/2021,23:58:45,25.45,32.82,8.12,1343.8
4/3/2021,23:59:15,18.27,22.69,8.13,1344.1
4/3/2021,23:59:45,18.2,22.78,8.12,1344
4/4/2021,0:00:15,18.86,22.75,8.13,1344.1
4/4/2021,0:00:45,18.67,22.8,8.12,1344
4/4/2021,0:01:15,18.33,22.77,8.12,1344.3
4/4/2021,0:01:45,18.92,22.84,8.12,1344.5
4/4/2021,0:02:15,25.27,32.49,8.12,1344.7
4/4/2021,0:02:45,17.36,22.64,8.1,1344.7
4/4/2021,0:03:15,25.12,31.23,8.1,1345.4
4/4/2021,0:03:45,25.19,32.36,8.12,1345
4/4/2021,0:04:16,24.92,32.35,8.1,1345.2
4/4/2021,0:04:46,16.73,22.22,8.1,1345.4
4/4/2021,0:05:16,16.42,21.96,8.08,1345.4
4/4/2021,0:05:46,24.45,30.51,8.1,1345.2
4/4/2021,0:06:16,24.53,31.99,8.08,1345.6
4/4/2021,0:06:46,24.5,31.74,8.1,1345.2
4/4/2021,0:07:16,17.78,21.97,8.1,1345.4
4/4/2021,0:07:46,17.75,21.99,8.08,1345.4
4/4/2021,0:08:16,17.56,22.1,8.1,1344.9
4/4/2021,0:08:46,24.61,31.93,8.08,1344.9
4/4/2021,0:09:16,16.75,22.13,8.1,1345.2
4/4/2021,0:09:46,17.33,22.14,8.08,1344.9
4/4/2021,0:10:16,23.49,28.17,8.1,1344.9
4/4/2021,0:10:46,24.61,32.06,8.1,1344.9
4/4/2021,0:11:16,17.96,22.12,8.1,1344.9
4/4/2021,0:11:46,24.63,31.89,8.1,1345.7
4/4/2021,0:12:16,17.45,22.03,8.08,1345.1
4/4/2021,0:12:46,17.56,22.03,8.1,1344.9
4/4/2021,0:13:16,17.2,22.05,8.08,1344.6
4/4/2021,0:13:46,22.67,27.28,8.1,1345.2
4/4/2021,0:14:16,17.17,21.93,8.08,1345.1
4/4/2021,0:14:46,17.18,21.98,8.1,1344.9
4/4/2021,0:15:16,24.49,31.06,8.08,1345.1
4/4/2021,0:15:46,24.43,31.88,8.08,1345.1
4/4/2021,0:16:16,17.74,21.96,8.08,1345.6
4/4/2021,0:16:46,17.09,21.92,8.08,1345.1
4/4/2021,0:17:16,24.3,30.94,8.08,1345.6
4/4/2021,0:17:46,24.41,31.22,8.08,1345.9
4/4/2021,0:18:16,17.62,21.82,8.08,1345.9
4/4/2021,0:18:46,16.51,21.54,8.1,1346.2
4/4/2021,0:19:16,15.89,21.47,8.08,1345.9
4/4/2021,0:19:46,23.97,31.08,8.1,1345.7
4/4/2021,0:20:16,16.85,21.37,8.08,1345.9
4/4/2021,0:20:46,16.63,21.36,8.08,1345.6
4/4/2021,0:21:16,16.54,21.3,8.08,1345.6
4/4/2021,0:21:46,23.95,31.01,8.06,1345.8
4/4/2021,0:22:17,23.85,30.77,8.08,1345.4
4/4/2021,0:22:47,16.14,21.26,8.06,1345.1
4/4/2021,0:23:17,23.84,30.92,8.06,1345.3
4/4/2021,0:23:47,15.16,21.21,8.06,1345.1
4/4/2021,0:24:17,23.97,30.77,8.06,1345.3
4/4/2021,0:24:47,16.68,21.28,8.06,1345.6
4/4/2021,0:25:17,23.88,30.7,8.06,1345.1
4/4/2021,0:25:47,16.06,21.21,8.06,1345.1
4/4/2021,0:26:17,23.76,30.45,8.06,1345.1
4/4/2021,0:26:47,15.99,21.22,8.04,1345
4/4/2021,0:27:17,23.64,30.65,8.06,1345.3
4/4/2021,0:27:47,23.62,29.99,8.04,1345.3
4/4/2021,0:28:17,16.05,21.16,8.08,1345.4
4/4/2021,0:28:47,23.7,30.74,8.06,1345.1
4/4/2021,0:29:17,15.36,20.79,8.06,1345.6
4/4/2021,0:29:47,23.13,30.03,8.06,1345.6
4/4/2021,0:30:17,15.63,20.6,8.04,1345.8
4/4/2021,0:30:47,16.45,20.69,8.04,1345.8
4/4/2021,0:31:17,15.23,20.82,8.04,1345.3
4/4/2021,0:31:47,16.41,20.7,8.06,1345.6
4/4/2021,0:32:17,23.3,30.4,8.06,1345.3
4/4/2021,0:32:47,23.12,30.29,8.06,1344.8
4/4/2021,0:33:17,15.19,20.57,8.02,1345.5
4/4/2021,0:33:47,23.1,29.84,8.06,1345.1
4/4/2021,0:34:17,15.64,20.58,8.04,1344.8
4/4/2021,0:34:47,23.14,30.03,8.06,1344.8
4/4/2021,0:35:17,15.21,20.61,8.04,1344.8
4/4/2021,0:35:47,15.75,20.63,8.04,1344.8
4/4/2021,0:36:17,15.6,20.61,8.04,1344.5
4/4/2021,0:36:47,22.72,27.24,8.06,1344.8
4/4/2021,0:37:17,23.25,29.43,8.06,1344.8
4/4/2021,0:37:47,23.4,30.41,8.06,1344.8
4/4/2021,0:38:17,23.3,30.19,8.04,1344.8
4/4/2021,0:38:47,15.82,20.68,8.06,1344.6
4/4/2021,0:39:17,23.26,30.15,8.04,1344.8
4/4/2021,0:39:47,23.32,30.46,8.04,1344.8
4/4/2021,0:40:18,14.89,20.59,8.04,1345
4/4/2021,0:40:48,16.52,20.78,8.04,1344.5
4/4/2021,0:41:18,15.7,20.66,8.04,1345.3
4/4/2021,0:41:48,15.25,20.66,8.04,1344.5
4/4/2021,0:42:18,23.27,30.3,8.04,1344.3
4/4/2021,0:42:48,15.81,20.5,8.04,1344.3
4/4/2021,0:43:18,15.53,20.53,8.04,1344.1
4/4/2021,0:43:48,23.08,30.21,8.02,1344
4/4/2021,0:44:18,23.06,29.98,8.04,1343.8
4/4/2021,0:44:48,22.99,29.87,8.04,1343.3
4/4/2021,0:45:18,14.66,20.34,8.04,1343.3
4/4/2021,0:45:48,14.26,20.24,8.02,1342.8
4/4/2021,0:46:18,23.02,29.77,8.04,1342.6
4/4/2021,0:46:48,15.07,20.34,8.02,1342.8
4/4/2021,0:47:18,14.6,20.35,8.02,1342.8
4/4/2021,0:47:48,22.96,29.97,8.02,1342.3
4/4/2021,0:48:18,23,30.03,8.02,1342.3
4/4/2021,0:48:48,22.98,30.11,8.04,1341.9
4/4/2021,0:49:18,14.89,20.37,8.04,1341.6
4/4/2021,0:49:48,22.89,29.7,8.04,1341.6
4/4/2021,0:50:18,22.83,29.83,8.02,1341.6
4/4/2021,0:50:48,22.87,30,8.04,1340.9
4/4/2021,0:51:18,22.96,30.18,8.04,1341.1
4/4/2021,0:51:48,22.78,29.74,8.04,1340.4
4/4/2021,0:52:18,22.99,29.59,8.04,1340.6
4/4/2021,0:52:48,14.65,20.18,8.04,1340.4
4/4/2021,0:53:18,13.77,20.13,8.02,1339.8
4/4/2021,0:53:48,14.76,20.14,8.04,1339.7
4/4/2021,0:54:18,22.98,29.69,8.02,1339.6
4/4/2021,0:54:48,14.2,20.16,8.02,1339.4
4/4/2021,0:55:18,15.02,20.18,8.02,1339.1
4/4/2021,0:55:48,22.96,30.21,8.04,1338.9
4/4/2021,0:56:18,22.79,29.51,8.02,1338.6
4/4/2021,0:56:48,14.78,20.12,8.04,1338.7
4/4/2021,0:57:18,14.6,20.05,8.02,1338.4
4/4/2021,0:57:49,14.1,20.02,8.02,1338.1
4/4/2021,0:58:19,13.84,20.05,8.04,1338.2
4/4/2021,0:58:49,14.81,20.05,8.02,1338.4
4/4/2021,0:59:19,14.42,19.95,8.04,1338.2
4/4/2021,0:59:49,22.72,29.82,8.04,1337.9
4/4/2021,1:00:19,13.92,20.05,8.04,1338.2
4/4/2021,1:00:49,14.17,20.08,8.02,1337.9
4/4/2021,1:01:19,22.83,29.74,8.04,1337.7
4/4/2021,1:01:49,13.94,19.99,8.02,1337.9
4/4/2021,1:02:19,22.71,29.87,8.02,1337.9
4/4/2021,1:02:49,22.82,28.87,8.02,1337.9
4/4/2021,1:03:19,22.8,29.21,8.04,1338.2
4/4/2021,1:03:49,13.45,19.83,8.02,1337.9
4/4/2021,1:04:19,13.53,19.82,8.02,1337.9
4/4/2021,1:04:49,14.37,19.75,8.02,1338.4
4/4/2021,1:05:19,22.54,29.12,8.02,1338.4
4/4/2021,1:05:49,22.54,29.34,8.02,1338.6
4/4/2021,1:06:19,22.53,29.43,8.02,1338.6
4/4/2021,1:06:49,22.58,29.38,8,1338.1
4/4/2021,1:07:19,13.36,19.84,8.02,1338.1
4/4/2021,1:07:49,22.62,29.44,8.02,1338.4
4/4/2021,1:08:19,22.57,29.37,8.02,1338.6
4/4/2021,1:08:49,13.53,19.74,8,1338.3
4/4/2021,1:09:19,14.15,19.87,8.02,1338.4
4/4/2021,1:09:49,22.56,28.92,8,1338.6
4/4/2021,1:10:19,13.48,19.8,8.02,1338.6
4/4/2021,1:10:49,22.62,28.88,8.02,1338.6
4/4/2021,1:11:19,22.48,29.68,8.02,1338.6
4/4/2021,1:11:49,22.52,29.46,8.02,1338.6
4/4/2021,1:12:19,22.5,29.69,8.02,1338.9
4/4/2021,1:12:49,13.5,19.69,8,1339.1
4/4/2021,1:13:19,13.68,19.72,8.02,1338.9
4/4/2021,1:13:49,22.47,29.18,8,1338.3
4/4/2021,1:14:19,13.38,19.7,8,1338.1
4/4/2021,1:14:49,13.54,19.68,8.02,1338.1
4/4/2021,1:15:19,22.47,28.57,8,1337.6
4/4/2021,1:15:50,22.4,28.92,8,1337.6
4/4/2021,1:16:20,22.62,29.2,8,1337.4
4/4/2021,1:16:50,22.42,29.52,8,1336.6
4/4/2021,1:17:20,22.4,29.53,8.02,1337.2
4/4/2021,1:17:50,13.41,19.62,8.02,1336.9
4/4/2021,1:18:20,12.84,19.63,8.04,1337
4/4/2021,1:18:50,22.36,29.49,8,1336.6
4/4/2021,1:19:20,13.57,19.64,8,1336.4
4/4/2021,1:19:50,13.26,19.49,8.02,1336.2
4/4/2021,1:20:20,22.28,29.28,8.02,1336.4
4/4/2021,1:20:50,13.85,19.54,8.02,1336.2
4/4/2021,1:21:20,12.44,19.41,8,1335.4
4/4/2021,1:21:50,13.65,19.46,8.02,1335.4
4/4/2021,1:22:20,13.78,19.58,8,1335.4
4/4/2021,1:22:50,22.36,29.12,8,1335.2
4/4/2021,1:23:20,22.2,29.1,8.02,1334.5
4/4/2021,1:23:50,22.16,29.21,8,1334.2
4/4/2021,1:24:20,13.28,19.46,8.02,1334
4/4/2021,1:24:50,22.31,27.93,8.02,1333.7
4/4/2021,1:25:20,22.25,28.88,8,1333.7
4/4/2021,1:25:50,22.17,29.16,8,1333.4
4/4/2021,1:26:20,22.33,28.51,8,1333.4
4/4/2021,1:26:50,13.76,19.39,7.99,1333.4
4/4/2021,1:27:20,12.79,19.35,8,1333.2
4/4/2021,1:27:50,22.21,29.12,8,1333.2
4/4/2021,1:28:20,13.17,19.39,8,1333.4
4/4/2021,1:28:50,13.64,19.34,8,1332.9
4/4/2021,1:29:20,13.54,19.36,8,1332.7
4/4/2021,1:29:50,22.14,29.08,8,1332.7
4/4/2021,1:30:20,13.33,19.34,8,1332.5
4/4/2021,1:30:50,22.19,29.13,8,1332.2
4/4/2021,1:31:20,22.19,29.3,8.02,1331.8
4/4/2021,1:31:50,22.2,29.32,8,1331.7
4/4/2021,1:32:20,13.42,19.38,8,1331.7
4/4/2021,1:32:50,22.21,29.32,8,1331.5
4/4/2021,1:33:20,22.21,28.55,8,1331.2
4/4/2021,1:33:51,13.45,19.27,7.99,1330.9
4/4/2021,1:34:21,22.5,27.01,8,1331
4/4/2021,1:34:51,22.08,29.18,8,1331
4/4/2021,1:35:21,16.94,20.38,8,1330.7
4/4/2021,1:35:51,12.36,19.22,7.99,1330.7
4/4/2021,1:36:21,22.18,27.49,8,1330.3
4/4/2021,1:36:51,12.44,19.28,8,1330.3
4/4/2021,1:37:21,12.53,19.18,7.99,1329.7
4/4/2021,1:37:51,12.89,19.3,8,1329.8
4/4/2021,1:38:21,12.62,19.22,8,1329.3
4/4/2021,1:38:51,22.16,28.82,8,1329
4/4/2021,1:39:21,12.83,19.23,8,1329.3
4/4/2021,1:39:51,12.42,19.18,8,1328.3
4/4/2021,1:40:21,22.1,28.94,8,1328.1
4/4/2021,1:40:51,22.45,26.57,8,1327.8
4/4/2021,1:41:21,22.28,26.96,8,1327.8
4/4/2021,1:41:51,12.54,19.07,8.02,1327.6
4/4/2021,1:42:21,22.17,28.56,8.02,1327.6
4/4/2021,1:42:51,12.37,19.12,8,1327.6
4/4/2021,1:43:21,13.01,19.19,7.99,1327.3
4/4/2021,1:43:51,12.68,19.19,8,1327.3
4/4/2021,1:44:21,22.21,28.3,8,1327.1
4/4/2021,1:44:51,12.41,19.16,7.99,1327.3
4/4/2021,1:45:21,12.63,19.1,8,1327.1
4/4/2021,1:45:51,12.51,19,8,1327.1
4/4/2021,1:46:21,22.14,29.08,8,1326.8
4/4/2021,1:46:51,14.18,19.41,8,1327.1
4/4/2021,1:47:21,18.3,22.01,8,1326.8
4/4/2021,1:47:51,17.07,20.64,7.99,1327
4/4/2021,1:48:21,12.07,19.09,8,1326.8
4/4/2021,1:48:51,22.25,27.89,8.02,1326.9
4/4/2021,1:49:21,11.72,19.1,8.02,1327.1
4/4/2021,1:49:51,12.27,19.19,8,1326.8
4/4/2021,1:50:21,12.41,19.09,8,1327.1
4/4/2021,1:50:51,12.34,19.11,8,1326.6
4/4/2021,1:51:22,12.56,19,8,1326.8
4/4/2021,1:51:52,22.51,26.48,8,1326.3
4/4/2021,1:52:22,21.29,25.31,8,1326.1
4/4/2021,1:52:52,22.45,26.04,8,1325.9
4/4/2021,1:53:22,13.51,19.03,8.02,1326.2
4/4/2021,1:53:52,20.19,24.16,8,1325.6
4/4/2021,1:54:22,12.73,19.07,8,1325.1
4/4/2021,1:54:52,12.11,19.02,8,1325.1
4/4/2021,1:55:22,12.72,19.09,8,1324.9
4/4/2021,1:55:52,12.55,19.15,8,1324.4
4/4/2021,1:56:22,22.37,26.96,8,1324.1
4/4/2021,1:56:52,22.36,25.61,8,1324.1
4/4/2021,1:57:22,22.14,28.57,8,1323.7
4/4/2021,1:57:52,22.25,27.4,8,1323.7
4/4/2021,1:58:22,12.37,19,8.02,1323.2
4/4/2021,1:58:52,22.08,28.46,8,1323.2
4/4/2021,1:59:22,12.46,19.11,8,1322.7
4/4/2021,1:59:52,12.49,19.13,8,1322.9
4/4/2021,2:00:22,12.74,19.18,7.99,1322.4
4/4/2021,2:00:52,11.99,19.17,8.02,1323.2
4/4/2021,2:01:22,11.97,19.1,8,1322.9
4/4/2021,2:01:52,22.17,27.78,8,1322.7
4/4/2021,2:02:22,11.67,18.96,8,1322.9
4/4/2021,2:02:52,12.86,19.05,8.02,1322.5
4/4/2021,2:03:22,22.2,27.42,8.02,1322.2
4/4/2021,2:03:52,12.25,19.03,8,1321.9
4/4/2021,2:04:22,11.82,19.07,8.02,1322.2
4/4/2021,2:04:52,14.01,19.25,8,1321.7
4/4/2021,2:05:22,22.23,27.96,8,1321.7
4/4/2021,2:05:52,22.27,27.04,8.02,1321.7
4/4/2021,2:06:22,22.46,27.69,8,1321.2
4/4/2021,2:06:52,22.21,26.8,8.02,1320.8
4/4/2021,2:07:22,12.62,19.21,8,1320.7
4/4/2021,2:07:52,11.66,19.12,8,1320.2
4/4/2021,2:08:22,12.15,18.98,8.02,1320
4/4/2021,2:08:52,21.94,28.81,8,1320
4/4/2021,2:09:23,22.09,26.87,8,1319
4/4/2021,2:09:53,21.36,24.66,8,1319.3
4/4/2021,2:10:23,22.25,27.58,8,1318.5
4/4/2021,2:10:53,12.44,19.03,8.02,1318.1
4/4/2021,2:11:23,11.84,19.08,8,1317.8
4/4/2021,2:11:53,15.56,20.22,8,1317.3
4/4/2021,2:12:23,11.98,19.04,8.02,1316.9
4/4/2021,2:12:53,12.54,19.05,8.02,1316.6
4/4/2021,2:13:23,16.68,21.17,8,1316.8
4/4/2021,2:13:53,11.92,18.93,8,1316.1
4/4/2021,2:14:23,17.02,20.43,8,1316.6
4/4/2021,2:14:53,13.63,19.17,8,1315.8
4/4/2021,2:15:23,11.86,18.95,8.02,1316.1
4/4/2021,2:15:53,20.52,24.2,8.02,1316.4
4/4/2021,2:16:23,12.67,18.94,8.02,1316.1
4/4/2021,2:16:53,12.2,18.85,8.02,1315.6
4/4/2021,2:17:23,12.07,18.92,8,1315.6
4/4/2021,2:17:53,12.41,18.95,8,1315.8
4/4/2021,2:18:23,11.46,18.81,8,1315.6
4/4/2021,2:18:53,16.17,19.74,8,1315.3
4/4/2021,2:19:23,11.38,18.79,8.02,1315.6
4/4/2021,2:19:53,16.67,20.76,8,1314.9
4/4/2021,2:20:23,13.43,19.15,8.02,1314.9
4/4/2021,2:20:53,12.7,19.19,8,1314.6
4/4/2021,2:21:23,12.47,19.22,8.02,1314.4
4/4/2021,2:21:53,12.87,19.29,8.04,1314.5
4/4/2021,2:22:23,22.18,26.84,8,1314.4
4/4/2021,2:22:53,11.83,18.94,8,1313.6
4/4/2021,2:23:23,22.11,27.81,8,1312.9
4/4/2021,2:23:53,22.24,27.46,8.02,1312.9
4/4/2021,2:24:23,11.76,18.95,8.02,1312.7
4/4/2021,2:24:53,12.52,19.05,8,1313.1
4/4/2021,2:25:23,18.29,20.49,8.02,1312
4/4/2021,2:25:53,20.47,25.39,8.02,1312
4/4/2021,2:26:23,22.34,26.53,8.02,1312.2
4/4/2021,2:26:53,22.27,26.77,8,1311.9
4/4/2021,2:27:24,21.81,25,8,1311.9
4/4/2021,2:27:54,19.7,22.27,8,1311.7
4/4/2021,2:28:24,10.79,18.86,8.02,1312
4/4/2021,2:28:54,19.77,23.46,8.02,1311.7
4/4/2021,2:29:24,11.77,18.95,8,1311.2
4/4/2021,2:29:54,12.06,18.97,8,1310.9
4/4/2021,2:30:24,22.11,27.95,8,1310.9
4/4/2021,2:30:54,21.69,24.08,8,1310.9
4/4/2021,2:31:24,11.89,18.93,8.02,1310.5
4/4/2021,2:31:54,13.29,19.24,7.99,1310.6
4/4/2021,2:32:24,20.79,24.08,8,1310
4/4/2021,2:32:54,14.35,19.42,8.04,1310.1
4/4/2021,2:33:24,22.09,25.52,8.02,1309.8
4/4/2021,2:33:54,15.18,20.28,8.02,1309.3
4/4/2021,2:34:24,18.93,21.65,8.02,1308.8
4/4/2021,2:34:54,12.55,19.54,8.02,1309
4/4/2021,2:35:24,11.86,19.17,8.02,1308.8
4/4/2021,2:35:54,21.61,25.54,8.02,1308.1
4/4/2021,2:36:24,11.91,18.95,8.02,1307.3
4/4/2021,2:36:54,11.44,19,8.02,1307.6
4/4/2021,2:37:24,11.21,18.98,8.02,1307.8
4/4/2021,2:37:54,11.18,18.89,8.02,1307.6
