date,time,R1(ohm),R2(ohm),temp(C),pres(mbar)
11250,1174.93,1362.54, 9.55,1073.0
11280,1126.96,1305.46, 9.62,1073.7
11310,1161.04,1341.30, 9.62,1074.2
11340,1096.74,1265.55, 9.64,1074.5
11370,1040.72,1192.93, 9.68,1075.0
11400,894.31,1005.69, 9.69,1075.3
11430,904.43,1015.36, 9.75,1076.2
11460,1222.14,1407.21, 9.64,1076.7
11490,1351.49,1602.13, 9.57,1077.7
11520,834.13,928.74, 9.62,1077.9
11550,757.10,836.73, 9.77,1079.4
11580,606.48,662.19, 9.92,1079.5
11610,624.47,685.61,10.03,1079.9
11640,925.81,1042.34, 9.90,1080.4
11670,1138.21,1283.46, 9.75,1081.3
11700,1344.96,1576.00, 9.58,1081.5
11730,1170.08,1386.02, 9.55,1082.4
11760,1039.80,1150.28, 9.58,1082.4
11790,820.65,909.14, 9.73,1083.2
11820,757.24,839.95, 9.88,1083.8
11850,748.86,835.32, 9.99,1084.3
11880,877.57,987.88, 9.93,1084.6
11910,968.03,1090.01, 9.86,1085.2
11940,1053.18,1197.32, 9.82,1085.6
11970,1170.63,1353.81, 9.71,1086.6
12000,1193.74,1377.33, 9.66,1087.0
12030,1136.13,1308.92, 9.62,1087.4
12060,1022.30,1164.35, 9.64,1088.4
12090,843.96,951.80, 9.75,1088.7
12120,782.12,881.36, 9.86,1089.6
12150,825.17,926.66, 9.92,1090.0
12180,1264.03,1487.87, 9.71,1090.3
12210,1514.41,1830.56, 9.51,1090.6
12240,1569.16,1927.31, 9.47,1091.3
12270,1601.39,1978.64, 9.44,1091.9
12300,1703.91,2133.18, 9.40,1092.3
12330,1606.83,1997.79, 9.38,1093.3
12360,1816.44,2303.63, 9.36,1093.5
12390,1798.61,2262.72, 9.32,1094.2
12420,1877.57,2399.93, 9.32,1094.6
12450,2035.78,2607.91, 9.31,1095.6
12480,1913.86,2497.50, 9.31,1096.1
12510,1574.37,1932.87, 9.36,1097.4
12540,1222.19,1471.09, 9.42,1097.3
12570,1048.22,1210.69, 9.60,1098.2
12600,1126.25,1297.65, 9.62,1098.7
12630,1309.40,1544.04, 9.57,1099.3
12660,1369.98,1605.31, 9.49,1100.4
12690,1277.34,1526.97, 9.53,1101.2
12720,1251.78,1477.20, 9.55,1101.5
12750,1391.89,1688.68, 9.49,1102.8
12780,1408.41,1699.17, 9.47,1102.8
12810,1160.79,1341.06, 9.49,1104.1
12840,938.47,1065.29, 9.57,1105.5
12870,897.75,1004.75, 9.64,1106.8
12900,828.75,924.03, 9.68,1106.7
12930,791.66,889.12, 9.69,1107.9
12960,770.61,860.23, 9.77,1108.4
12990,775.97,856.22, 9.79,1109.1
13020,855.85,960.15, 9.81,1110.4
13050,901.51,1009.39, 9.77,1110.6
13080,953.07,1067.62, 9.73,1111.0
13110,1029.40,1158.25, 9.69,1111.9
13140,1060.89,1209.11, 9.66,1113.0
13170,1115.95,1282.93, 9.66,1113.3
13200,1150.97,1320.52, 9.62,1114.2
13230,1161.71,1342.76, 9.64,1114.7
13260,1185.38,1382.89, 9.64,1114.9
13290,1204.13,1403.21, 9.60,1115.6
13320,1193.66,1377.91, 9.58,1116.3
13350,1258.22,1460.58, 9.58,1117.3
13380,1371.56,1605.64, 9.60,1118.5
13410,1343.13,1572.22, 9.57,1119.0
13440,1315.24,1539.40, 9.57,1119.4
13470,1271.06,1480.18, 9.58,1120.7
13500,1265.67,1498.17, 9.53,1121.8
13530,1318.70,1549.73, 9.55,1122.6
13560,1363.69,1603.73, 9.53,1123.5
13590,1437.33,1721.79, 9.51,1124.0
13620,1677.56,2062.72, 9.44,1125.3
13650,1883.79,2364.54, 9.38,1125.7
