YY/MM/DD,Hour:Min:Sec,r1,r2,MS5803_T,pressure,therm_T
2021/4/4,19:17:53,638.74,258.06,9.957287,1057.399,10.23971
2021/4/4,19:18:23,630.05,243.12,9.976579,1057.696,10.25718
2021/4/4,19:18:53,620.79,236.51,9.995869,1058.25,10.25647
2021/4/4,19:19:23,578.45,198.69,9.995869,1058.762,10.33261
2021/4/4,19:19:53,634.01,247.58,10.01516,1058.547,10.29021
2021/4/4,19:20:23,644.81,257.84,9.976579,1058.72,10.24861
2021/4/4,19:20:53,625.19,238.26,9.957287,1058.935,10.25188
2021/4/4,19:21:23,654.85,261.16,9.957287,1059.447,10.22297
2021/4/4,19:21:53,598.10,216.04,9.976579,1059.744,10.279
2021/4/4,19:22:23,671.15,276.25,9.995869,1059.786,10.22511
2021/4/4,19:22:53,639.73,250.42,9.995869,1060.554,10.25341
2021/4/4,19:23:23,648.08,254.61,9.957287,1060.727,10.24452
2021/4/4,19:23:53,642.06,246.27,9.937992,1061.198,10.24186
2021/4/4,19:24:23,653.68,260.46,9.957287,1061.239,10.24032
2021/4/4,19:24:53,612.15,224.24,9.957287,1062.008,10.26085
2021/4/4,19:25:23,598.86,216.80,9.976579,1062.049,10.25535
2021/4/4,19:25:53,563.39,185.55,9.995869,1062.347,10.28715
2021/4/4,19:26:23,633.02,245.57,9.937992,1062.478,10.23223
2021/4/4,19:26:53,631.34,241.08,9.937992,1062.99,10.22714
2021/4/4,19:27:23,628.71,231.66,9.937992,1063.502,10.23294
2021/4/4,19:27:53,625.56,234.78,9.918696,1063.205,10.23294
2021/4/4,19:28:23,649.79,249.21,9.918696,1063.461,10.2106
2021/4/4,19:28:53,649.34,263.69,9.937992,1064.27,10.21527
2021/4/4,19:29:23,651.77,251.25,9.918696,1064.741,10.19959
2021/4/4,19:29:53,607.64,213.71,9.918696,1064.741,10.20917
2021/4/4,19:30:23,633.95,239.90,9.937992,1065.55,10.21019
2021/4/4,19:30:53,611.13,219.52,9.918696,1065.765,10.22989
2021/4/4,19:31:23,636.41,242.22,9.918696,1066.277,10.21497
2021/4/4,19:31:53,693.90,286.45,9.918696,1067.045,10.18807
2021/4/4,19:32:23,636.04,238.99,9.918696,1067.045,10.21375
2021/4/4,19:32:53,729.97,316.83,9.860797,1067.688,10.15699
2021/4/4,19:33:23,813.47,401.30,9.860797,1067.688,10.09686
2021/4/4,19:33:53,801.90,376.91,9.822188,1067.86,10.09034
2021/4/4,19:34:23,805.88,381.56,9.802881,1068.586,10.1039
2021/4/4,19:34:53,755.04,335.51,9.841494,1068.414,10.12427
2021/4/4,19:35:23,710.68,299.20,9.841494,1068.926,10.1519
2021/4/4,19:35:53,702.16,288.93,9.860797,1069.48,10.15761
2021/4/4,19:36:23,726.17,320.32,9.860797,1068.968,10.15149
2021/4/4,19:36:53,691.71,274.70,9.860797,1069.992,10.15924
2021/4/4,19:37:23,729.54,312.61,9.860797,1070.504,10.15149
2021/4/4,19:37:53,714.36,298.81,9.860797,1070.504,10.15618
2021/4/4,19:38:23,678.75,268.98,9.860797,1071.272,10.17075
2021/4/4,19:38:53,678.15,267.17,9.860797,1071.784,10.17686
2021/4/4,19:39:23,671.91,268.62,9.880098,1072.082,10.17656
2021/4/4,19:39:53,760.31,338.91,9.860797,1072.808,10.1257
2021/4/4,19:40:23,732.09,311.37,9.841494,1073.022,10.12968
2021/4/4,19:40:53,718.02,302.32,9.860797,1073.064,10.14527
2021/4/4,19:41:23,696.05,282.23,9.860797,1074.088,10.16342
2021/4/4,19:41:53,665.91,261.58,9.880098,1074.129,10.1681
2021/4/4,19:42:23,721.35,309.46,9.880098,1074.642,10.1309
2021/4/4,19:42:53,673.87,266.82,9.860797,1075.367,10.15149
2021/4/4,19:43:23,690.81,280.53,9.860797,1075.879,10.15995
2021/4/4,19:43:53,679.57,271.13,9.860797,1076.391,10.15954
2021/4/4,19:44:23,662.97,261.36,9.860797,1077.16,10.16841
2021/4/4,19:44:53,642.35,243.77,9.860797,1077.671,10.19297
2021/4/4,19:45:23,678.35,281.28,9.899398,1078.268,10.15149
2021/4/4,19:45:53,709.26,302.22,9.860797,1078.951,10.12642
2021/4/4,19:46:23,722.75,310.62,9.841494,1079.165,10.12407
2021/4/4,19:46:53,710.07,292.82,9.860797,1079.719,10.13253
2021/4/4,19:47:23,702.49,288.11,9.841494,1080.189,10.14976
2021/4/4,19:47:53,678.96,267.08,9.841494,1080.445,10.14017
2021/4/4,19:48:25,679.25,271.29,9.860797,1080.999,10.15149
2021/4/4,19:48:55,679.72,267.88,9.841494,1081.213,10.13671
2021/4/4,19:49:25,770.12,358.87,9.822188,1081.683,10.14171
2021/4/4,19:49:57,718.50,309.55,9.822188,1082.194,10.11398
2021/4/4,19:50:27,750.43,323.98,9.802881,1082.92,10.09034
2021/4/4,19:50:57,695.53,284.48,9.822188,1083.474,10.12815
2021/4/4,19:51:29,742.73,325.91,9.802881,1083.944,10.10155
2021/4/4,19:51:59,810.61,380.89,9.783572,1084.413,10.09034
2021/4/4,19:52:31,780.38,354.25,9.783572,1085.437,10.07054
2021/4/4,19:53:1,749.62,325.71,9.802881,1085.48,10.0883
2021/4/4,19:53:31,761.94,339.69,9.783572,1086.205,10.09034
2021/4/4,19:54:3,765.44,345.59,9.764261,1086.418,10.07399
2021/4/4,19:54:33,771.79,349.55,9.783572,1086.973,10.08637
2021/4/4,19:55:3,757.03,335.57,9.764261,1087.186,10.088
2021/4/4,19:55:35,808.67,388.22,9.764261,1087.442,10.07176
2021/4/4,19:56:7,791.18,374.10,9.764261,1087.442,10.0749
2021/4/4,19:56:37,966.89,540.54,9.744948,1088.168,10.00892
2021/4/4,19:57:7,952.16,521.82,9.725635,1088.381,10.00811
2021/4/4,19:57:39,867.06,429.68,9.725635,1088.892,10.02715
2021/4/4,19:58:9,857.85,423.33,9.725635,1089.148,10.02919
2021/4/4,19:58:39,881.79,446.87,9.725635,1089.916,10.01718
2021/4/4,19:59:11,847.09,414.34,9.725635,1090.428,10.02644
2021/4/4,19:59:41,881.14,442.98,9.706318,1091.153,10.013
2021/4/4,20:0:11,915.02,472.88,9.706318,1091.665,9.999969
2021/4/4,20:0:43,911.42,471.47,9.687,1092.134,9.988557
2021/4/4,20:1:13,813.39,380.02,9.687,1092.646,10.00038
2021/4/4,20:1:45,880.59,448.95,9.706318,1093.2,10.00027
2021/4/4,20:2:15,972.67,532.84,9.706318,1093.712,9.97636
2021/4/4,20:2:45,952.72,511.83,9.667681,1094.138,9.968254
2021/4/4,20:3:17,934.08,490.99,9.667681,1094.394,9.968254
2021/4/4,20:3:47,1025.55,579.69,9.667681,1094.906,9.967643
2021/4/4,20:4:17,935.51,492.37,9.648358,1095.374,9.96235
2021/4/4,20:4:49,1001.48,556.20,9.648358,1095.63,9.947876
2021/4/4,20:5:19,1004.42,557.40,9.667681,1096.441,9.957355
2021/4/4,20:5:51,1014.40,564.02,9.648358,1096.91,9.961432
2021/4/4,20:6:21,1016.96,571.07,9.629035,1097.378,9.933638
2021/4/4,20:6:51,1051.43,604.50,9.648358,1098.189,9.927522
2021/4/4,20:7:21,998.11,548.36,9.648358,1098.956,9.950118
2021/4/4,20:7:53,730.90,291.71,9.725635,1099.641,9.963878
2021/4/4,20:8:25,560.98,179.31,9.783572,1099.77,10.08556
2021/4/4,20:8:55,797.55,370.02,9.706318,1100.621,10.00241
2021/4/4,20:9:25,763.19,339.58,9.725635,1100.664,10.01554
2021/4/4,20:9:57,975.82,545.58,9.667681,1101.047,9.927013
2021/4/4,20:10:27,986.65,550.27,9.667681,1101.303,9.927522
2021/4/4,20:10:59,972.47,523.12,9.648358,1101.515,9.946758
2021/4/4,20:11:29,886.44,456.19,9.667681,1102.07,9.967338
2021/4/4,20:11:59,939.17,500.53,9.648358,1102.283,9.947876
2021/4/4,20:12:29,1009.75,578.73,9.629035,1102.496,9.922433
2021/4/4,20:13:1,1004.55,559.46,9.629035,1103.007,9.924673
2021/4/4,20:13:31,933.77,496.33,9.629035,1103.519,9.938526
2021/4/4,20:14:3,961.74,513.25,9.629035,1104.287,9.926199
2021/4/4,20:14:33,1006.39,571.91,9.629035,1104.798,9.902637
2021/4/4,20:15:5,1086.12,641.60,9.590383,1105.479,9.885824
2021/4/4,20:15:35,1025.17,580.10,9.590383,1106.247,9.904363
2021/4/4,20:16:5,1064.18,620.40,9.60971,1107.058,9.888676
2021/4/4,20:16:37,1153.31,702.56,9.590383,1107.526,9.871583
2021/4/4,20:17:7,1009.06,570.94,9.590383,1108.293,9.892141
2021/4/4,20:17:39,773.92,357.95,9.667681,1108.723,9.973118
2021/4/4,20:18:9,692.95,281.45,9.687,1109.023,10.00892
2021/4/4,20:18:39,645.38,246.33,9.725635,1109.622,10.04927
2021/4/4,20:19:11,746.91,341.04,9.706318,1109.834,10.02634
2021/4/4,20:19:41,930.73,521.87,9.687,1110.046,9.927624
2021/4/4,20:20:11,973.78,541.05,9.60971,1110.896,9.896728
2021/4/4,20:20:43,997.14,566.68,9.60971,1111.407,9.886028
2021/4/4,20:21:13,1016.34,580.37,9.590383,1111.875,9.887249
2021/4/4,20:21:45,1061.04,625.02,9.590383,1112.899,9.874641
2021/4/4,20:22:15,999.03,557.53,9.590383,1113.666,9.883284
2021/4/4,20:22:45,1021.37,581.86,9.571054,1114.134,9.884503
2021/4/4,20:23:17,1103.93,657.53,9.571054,1114.902,9.861507
2021/4/4,20:23:47,1074.43,625.32,9.571054,1115.669,9.860695
2021/4/4,20:24:17,1180.61,718.93,9.551723,1116.393,9.846597
2021/4/4,20:24:47,1225.79,790.95,9.551723,1116.905,9.845684
2021/4/4,20:25:19,1294.56,828.12,9.532391,1117.372,9.828835
2021/4/4,20:25:49,1411.89,924.48,9.532391,1117.372,9.809406
2021/4/4,20:26:21,1370.81,886.72,9.513056,1118.095,9.811445
2021/4/4,20:26:51,1403.05,956.36,9.532391,1118.907,9.805534
2021/4/4,20:27:21,1184.96,730.75,9.513056,1119.63,9.825896
2021/4/4,20:27:53,1277.47,819.01,9.513056,1120.142,9.818875
2021/4/4,20:28:25,1332.77,852.86,9.532391,1120.954,9.811751
2021/4/4,20:28:55,1352.98,858.72,9.493719,1121.889,9.801469
2021/4/4,20:29:25,1197.10,741.25,9.513056,1121.932,9.82701
2021/4/4,20:29:55,1162.06,696.41,9.532391,1122.744,9.806145
2021/4/4,20:30:27,819.31,383.78,9.590383,1123.132,9.881251
2021/4/4,20:30:57,884.74,438.37,9.551723,1123.556,9.850142
2021/4/4,20:31:29,1323.17,893.97,9.532391,1124.279,9.805534
2021/4/4,20:31:59,1306.64,852.21,9.513056,1124.746,9.805534
2021/4/4,20:32:29,1162.10,703.83,9.513056,1125.258,9.822027
2021/4/4,20:33:1,1149.16,713.05,9.513056,1125.769,9.831164
2021/4/4,20:33:31,1114.98,678.66,9.513056,1125.769,9.841313
2021/4/4,20:34:1,1301.63,832.68,9.513056,1126.537,9.805534
2021/4/4,20:34:33,1284.58,819.01,9.513056,1126.793,9.805534
2021/4/4,20:35:3,1406.97,917.32,9.513056,1127.049,9.793115
2021/4/4,20:35:33,1234.37,761.72,9.493719,1127.516,9.804518
2021/4/4,20:36:5,928.78,466.04,9.551723,1128.16,9.846191
2021/4/4,20:36:35,866.66,435.05,9.571054,1128.461,9.883995
2021/4/4,20:37:7,860.22,426.86,9.571054,1128.972,9.9067
2021/4/4,20:37:37,836.74,407.54,9.590383,1130.296,9.923247
2021/4/4,20:38:7,836.86,408.88,9.590383,1131.319,9.921824
2021/4/4,20:38:37,827.69,406.84,9.590383,1132.087,9.922332
2021/4/4,20:39:9,856.84,427.60,9.60971,1132.899,9.918368
2021/4/4,20:39:39,859.00,428.79,9.590383,1133.622,9.917454
2021/4/4,20:40:11,1022.43,601.24,9.551723,1134.556,9.841923
2021/4/4,20:40:41,950.86,524.23,9.571054,1135.112,9.858459
2021/4/4,20:41:13,965.70,523.27,9.551723,1135.835,9.869138
2021/4/4,20:41:43,1025.95,587.59,9.551723,1136.347,9.851967
2021/4/4,20:42:13,1143.99,712.78,9.551723,1136.603,9.807572
2021/4/4,20:42:43,1161.34,720.03,9.532391,1137.581,9.805737
2021/4/4,20:43:15,1151.81,699.08,9.532391,1138.093,9.808795
2021/4/4,20:43:47,1144.57,690.65,9.513056,1138.815,9.816538
2021/4/4,20:44:17,1223.75,777.49,9.513056,1139.327,9.802383
2021/4/4,20:44:47,1253.48,807.63,9.493719,1139.794,9.7976
2021/4/4,20:45:19,1290.41,828.77,9.493719,1140.305,9.78914
2021/4/4,20:45:49,1364.66,869.14,9.474381,1141.028,9.782624
2021/4/4,20:46:19,1415.44,969.38,9.474381,1141.284,9.777347
2021/4/4,20:46:51,1538.22,1097.73,9.455041,1142.006,9.761942
2021/4/4,20:47:21,1533.66,1095.96,9.455041,1143.029,9.76255
2021/4/4,20:47:51,1549.48,1130.93,9.455041,1143.285,9.764885
2021/4/4,20:48:23,1448.11,998.53,9.474381,1144.353,9.762449
2021/4/4,20:48:53,1542.95,1123.15,9.474381,1145.121,9.760826
2021/4/4,20:49:25,1586.59,1159.94,9.474381,1145.632,9.747636
2021/4/4,20:49:55,1639.48,1212.41,9.455041,1145.843,9.738186
2021/4/4,20:50:25,1726.25,1284.69,9.435699,1146.565,9.731676
2021/4/4,20:50:57,1608.51,1167.13,9.435699,1146.565,9.735544
2021/4/4,20:51:27,1509.06,1036.55,9.455041,1146.866,9.736154
2021/4/4,20:51:59,1487.43,1045.12,9.435699,1146.82,9.733408
2021/4/4,20:52:29,1504.47,1064.29,9.435699,1147.332,9.732491
2021/4/4,20:53:1,1522.39,1087.38,9.455041,1147.633,9.730962
2021/4/4,20:53:31,1375.70,913.81,9.435699,1148.355,9.730657
2021/4/4,20:54:1,1416.52,956.85,9.455041,1149.423,9.744787
2021/4/4,20:54:31,1339.59,880.50,9.455041,1150.191,9.765898
2021/4/4,20:55:1,1429.24,987.79,9.435699,1151.424,9.738186
2021/4/4,20:55:33,1434.13,975.00,9.416355,1152.402,9.734426
2021/4/4,20:56:3,1407.41,941.11,9.416355,1153.169,9.752093
2021/4/4,20:56:33,1308.93,807.94,9.416355,1153.936,9.758389
2021/4/4,20:57:5,1363.96,856.12,9.435699,1155.005,9.764885
2021/4/4,20:57:35,1331.24,843.10,9.435699,1155.516,9.758999
2021/4/4,20:58:5,1336.70,841.80,9.435699,1155.772,9.755238
2021/4/4,20:58:37,1328.27,840.49,9.435699,1156.028,9.755645
2021/4/4,20:59:7,1341.77,845.45,9.455041,1155.818,9.756966
2021/4/4,20:59:37,1328.18,841.14,9.435699,1156.284,9.759608
2021/4/4,21:0:9,1336.69,837.89,9.435699,1156.54,9.758897
2021/4/4,21:0:41,1344.40,851.56,9.455041,1157.096,9.746922
2021/4/4,21:1:11,1421.51,927.94,9.416355,1157.772,9.740423
2021/4/4,21:1:41,1457.86,1021.11,9.39701,1158.239,9.724236
2021/4/4,21:2:13,1407.18,958.37,9.416355,1159.563,9.724236
2021/4/4,21:2:43,1435.32,987.60,9.39701,1160.54,9.719364
2021/4/4,21:3:13,1493.76,1055.86,9.39701,1161.307,9.70705
2021/4/4,21:3:45,1399.61,927.73,9.416355,1162.376,9.753005
2021/4/4,21:4:15,1337.39,864.58,9.416355,1163.144,9.724236
2021/4/4,21:4:47,1420.18,980.20,9.39701,1164.121,9.720278
2021/4/4,21:5:17,1106.47,654.85,9.435699,1164.468,9.780083
2021/4/4,21:5:47,791.63,354.39,9.493719,1164.861,9.869035
2021/4/4,21:6:19,794.04,360.79,9.532391,1165.209,9.906804
2021/4/4,21:6:51,777.61,357.82,9.571054,1165.556,9.923655
2021/4/4,21:7:21,817.67,403.96,9.551723,1166.022,9.902435
2021/4/4,21:7:51,821.86,407.14,9.551723,1166.534,9.895199
2021/4/4,21:8:23,919.22,491.04,9.551723,1167.045,9.84233
2021/4/4,21:8:53,902.55,460.83,9.532391,1167.767,9.832178
2021/4/4,21:9:23,919.71,485.96,9.513056,1168.232,9.820501
2021/4/4,21:9:55,997.65,556.90,9.513056,1169.0,9.805534
2021/4/4,21:10:25,992.82,548.38,9.474381,1170.187,9.785674
2021/4/4,21:10:55,1159.37,717.14,9.455041,1171.164,9.764885
2021/4/4,21:11:27,1557.76,1126.18,9.435699,1172.141,9.675667
2021/4/4,21:11:57,1537.91,1089.07,9.39701,1173.071,9.683594
2021/4/4,21:12:27,1506.47,1064.42,9.377663,1173.537,9.683594
2021/4/4,21:12:59,1379.00,906.87,9.39701,1174.35,9.701552
2021/4/4,21:13:29,1241.47,770.58,9.416355,1174.908,9.724236
2021/4/4,21:14:1,1177.74,714.89,9.435699,1175.722,9.75534
2021/4/4,21:14:31,1120.79,659.61,9.435699,1175.977,9.770153
2021/4/4,21:15:1,1128.25,657.94,9.435699,1176.233,9.764885
2021/4/4,21:15:33,1069.64,604.90,9.435699,1176.744,9.785164
2021/4/4,21:16:3,1036.71,583.00,9.455041,1177.302,9.79495
2021/4/4,21:16:33,1059.79,605.46,9.435699,1178.535,9.764885
2021/4/4,21:17:5,1104.84,642.70,9.435699,1179.302,9.756051
2021/4/4,21:17:35,1105.28,644.41,9.435699,1180.069,9.756051
2021/4/4,21:18:5,1105.73,648.62,9.435699,1181.092,9.755645
2021/4/4,21:18:37,1107.99,646.27,9.416355,1182.069,9.752702
2021/4/4,21:19:7,1113.32,657.85,9.435699,1182.627,9.750472
2021/4/4,21:19:39,1110.92,643.71,9.416355,1183.603,9.745914
2021/4/4,21:20:9,1083.37,623.61,9.416355,1184.37,9.753107
2021/4/4,21:20:39,1069.89,609.49,9.435699,1184.929,9.764885
2021/4/4,21:21:9,1058.86,606.91,9.435699,1185.184,9.760623
2021/4/4,21:21:41,1049.15,599.43,9.435699,1185.952,9.764885
2021/4/4,21:22:11,1038.24,585.40,9.435699,1186.719,9.764885
2021/4/4,21:22:41,1044.35,585.63,9.435699,1186.974,9.764885
2021/4/4,21:23:13,1044.85,580.89,9.435699,1188.254,9.764885
2021/4/4,21:23:43,1046.41,593.36,9.455041,1188.812,9.764885
2021/4/4,21:24:15,1071.44,611.58,9.435699,1189.021,9.761333
2021/4/4,21:24:45,1102.30,645.89,9.435699,1190.044,9.740423
2021/4/4,21:25:15,1095.83,633.89,9.435699,1190.044,9.742863
2021/4/4,21:25:45,1093.25,641.80,9.416355,1190.764,9.744995
2021/4/4,21:26:17,1099.31,643.44,9.416355,1191.787,9.736865
2021/4/4,21:26:49,1124.50,668.07,9.435699,1192.346,9.738491
2021/4/4,21:27:19,1129.23,680.13,9.39701,1192.763,9.726477
2021/4/4,21:27:49,1132.10,679.62,9.39701,1193.019,9.725254
2021/4/4,21:28:21,1060.60,584.59,9.435699,1194.136,9.729637
2021/4/4,21:28:51,971.13,517.44,9.435699,1194.647,9.764885
2021/4/4,21:29:21,904.58,458.68,9.474381,1195.509,9.790057
2021/4/4,21:29:53,897.29,453.46,9.493719,1196.068,9.823046
2021/4/4,21:30:23,910.93,471.61,9.474381,1196.532,9.805534
2021/4/4,21:30:53,905.71,471.90,9.474381,1197.299,9.810325
2021/4/4,21:31:25,934.45,499.47,9.474381,1197.811,9.789649
2021/4/4,21:31:55,969.39,525.22,9.455041,1198.787,9.785164
2021/4/4,21:32:25,987.80,545.88,9.455041,1199.81,9.776233
2021/4/4,21:32:57,1032.41,590.34,9.455041,1200.321,9.764885
2021/4/4,21:33:27,1041.42,593.74,9.435699,1201.297,9.767316
2021/4/4,21:33:57,1074.98,630.92,9.435699,1201.809,9.763159
2021/4/4,21:34:29,1107.82,668.52,9.435699,1202.32,9.748243
2021/4/4,21:34:59,1112.46,670.84,9.416355,1202.784,9.747937
2021/4/4,21:35:31,1121.49,668.82,9.416355,1203.552,9.748749
2021/4/4,21:36:1,1129.38,683.55,9.435699,1203.855,9.744587
2021/4/4,21:36:31,1151.27,701.87,9.416355,1204.574,9.73961
2021/4/4,21:37:3,1182.81,727.83,9.435699,1205.645,9.731981
2021/4/4,21:37:33,1187.28,736.76,9.416355,1206.365,9.724846
2021/4/4,21:38:5,1178.48,726.04,9.416355,1206.62,9.724236
2021/4/4,21:38:35,1146.67,686.06,9.39701,1207.084,9.741951
2021/4/4,21:39:7,1114.81,658.18,9.416355,1208.155,9.743575
2021/4/4,21:39:37,1106.70,643.06,9.39701,1208.619,9.749865
2021/4/4,21:40:7,1127.60,679.17,9.39701,1208.875,9.738796
2021/4/4,21:40:39,1146.87,701.95,9.39701,1209.13,9.731472
2021/4/4,21:41:9,1176.76,728.24,9.39701,1209.897,9.728006
2021/4/4,21:41:41,1291.51,837.92,9.39701,1210.665,9.717637
2021/4/4,21:42:11,1374.75,925.35,9.39701,1211.176,9.707968
2021/4/4,21:42:41,1404.76,943.36,9.377663,1212.151,9.696064
2021/4/4,21:43:11,1427.36,962.24,9.377663,1212.919,9.683594
2021/4/4,21:43:43,1422.65,977.21,9.377663,1213.686,9.683594
2021/4/4,21:44:13,1431.54,974.61,9.358314,1214.404,9.682374
2021/4/4,21:44:45,1417.25,958.98,9.338963,1214.868,9.681765
2021/4/4,21:45:15,1388.13,904.30,9.358314,1215.172,9.683594
2021/4/4,21:45:45,1478.15,1010.78,9.358314,1215.683,9.683493
2021/4/4,21:46:17,1611.16,1156.08,9.338963,1216.147,9.665526
2021/4/4,21:46:47,1600.88,1181.17,9.338963,1216.658,9.647641
2021/4/4,21:47:17,1603.53,1175.53,9.31961,1217.122,9.653448
2021/4/4,21:47:49,1648.09,1203.37,9.31961,1217.889,9.6567
2021/4/4,21:48:19,1638.84,1218.24,9.338963,1218.448,9.660761
2021/4/4,21:48:49,1768.88,1364.80,9.31961,1219.423,9.640921
2021/4/4,21:49:19,1956.35,1558.80,9.300255,1220.142,9.622672
2021/4/4,21:49:49,1941.81,1534.42,9.31961,1220.446,9.629156
2021/4/4,21:50:19,2278.47,1964.96,9.280898,1221.116,9.602328
2021/4/4,21:50:49,2330.29,1991.72,9.261539,1221.835,9.605895
2021/4/4,21:51:19,2300.23,1972.08,9.280898,1222.394,9.609667
2021/4/4,21:51:49,2235.00,1932.35,9.261539,1222.602,9.619628
2021/4/4,21:52:19,2105.38,1734.10,9.261539,1223.113,9.622672
2021/4/4,21:52:49,2158.43,1808.43,9.280898,1223.673,9.625104
2021/4/4,21:53:19,2157.05,1782.95,9.261539,1224.136,9.627028
2021/4/4,21:53:49,2144.36,1795.08,9.280898,1224.696,9.62865
2021/4/4,21:54:19,2201.17,1849.65,9.280898,1225.207,9.622672
2021/4/4,21:54:49,2194.98,1825.87,9.261539,1225.67,9.621151
2021/4/4,21:55:19,2100.58,1736.13,9.261539,1226.181,9.620846
2021/4/4,21:55:49,2055.56,1686.28,9.300255,1226.79,9.624699
2021/4/4,21:56:19,2012.98,1636.60,9.280898,1227.764,9.627131
2021/4/4,21:56:49,1990.38,1593.28,9.261539,1227.971,9.628954
2021/4/4,21:57:19,1937.76,1562.60,9.280898,1229.042,9.629663
2021/4/4,21:57:49,1998.65,1640.58,9.280898,1229.809,9.625003
2021/4/4,21:58:19,2095.65,1737.29,9.261539,1230.272,9.623178
2021/4/4,21:58:49,2159.31,1812.97,9.280898,1230.832,9.613026
2021/4/4,21:59:19,2319.93,2013.57,9.261539,1231.55,9.603449
2021/4/4,21:59:49,2266.16,1925.75,9.24218,1231.501,9.602633
2021/4/4,22:0:19,2167.21,1837.50,9.280898,1232.366,9.615871
2021/4/4,22:0:49,2117.21,1747.19,9.261539,1233.084,9.61973
2021/4/4,22:1:19,1863.43,1451.79,9.280898,1233.9,9.624293
2021/4/4,22:1:49,1867.00,1479.03,9.300255,1234.204,9.629156
2021/4/4,22:2:19,2066.26,1716.09,9.261539,1234.618,9.627028
2021/4/4,22:2:49,2096.41,1736.38,9.261539,1235.129,9.622368
2021/4/4,22:3:19,2345.09,2018.78,9.280898,1235.945,9.607323
2021/4/4,22:3:49,2380.97,2036.46,9.261539,1236.408,9.608138
2021/4/4,22:4:19,2280.98,1930.02,9.261539,1236.919,9.61038
2021/4/4,22:4:51,2485.82,2199.09,9.261539,1237.686,9.609361
2021/4/4,22:5:21,2218.43,1869.33,9.261539,1237.942,9.622672
2021/4/4,22:5:53,2418.48,2178.28,9.261539,1238.453,9.623584
2021/4/4,22:6:23,2547.85,2241.21,9.280898,1239.014,9.623483
2021/4/4,22:6:55,2487.51,2173.42,9.261539,1239.476,9.621657
2021/4/4,22:7:25,2529.13,2275.34,9.261539,1240.242,9.624293
2021/4/4,22:7:55,2596.67,2314.69,9.280898,1240.803,9.623685
2021/4/4,22:8:25,2391.13,2083.48,9.261539,1241.265,9.622672
2021/4/4,22:8:57,2147.58,1815.58,9.261539,1241.777,9.635135
2021/4/4,22:9:29,2431.86,2136.66,9.280898,1242.337,9.634627
2021/4/4,22:9:59,2200.68,1868.91,9.261539,1243.055,9.630372
2021/4/4,22:10:29,2232.45,1885.29,9.261539,1243.31,9.638684
2021/4/4,22:11:1,2118.46,1781.20,9.280898,1243.616,9.640615
2021/4/4,22:11:31,2131.05,1808.06,9.280898,1243.871,9.641834
2021/4/4,22:12:3,2269.66,1968.26,9.280898,1244.383,9.641936
2021/4/4,22:12:33,2400.16,2101.01,9.300255,1245.199,9.631588
2021/4/4,22:13:3,2318.62,1981.66,9.261539,1245.612,9.642851
2021/4/4,22:13:35,2180.99,1888.06,9.280898,1246.172,9.640107
2021/4/4,22:14:5,2141.74,1786.17,9.300255,1246.733,9.642344
2021/4/4,22:14:35,2086.54,1726.05,9.280898,1247.195,9.642953
2021/4/4,22:15:7,2098.54,1736.61,9.280898,1247.706,9.642038
2021/4/4,22:15:37,2098.63,1738.53,9.300255,1248.011,9.642953
2021/4/4,22:16:7,2089.93,1696.94,9.280898,1248.729,9.64275
2021/4/4,22:16:39,2119.87,1793.88,9.280898,1248.985,9.640412
2021/4/4,22:17:9,2159.44,1787.62,9.280898,1249.752,9.637872
2021/4/4,22:17:39,2076.26,1727.30,9.280898,1250.007,9.638786
2021/4/4,22:18:11,2053.46,1708.81,9.280898,1250.263,9.641225
2021/4/4,22:18:41,2073.73,1690.51,9.300255,1250.568,9.640209
2021/4/4,22:19:13,2063.90,1689.48,9.280898,1251.03,9.639701
2021/4/4,22:19:43,2063.13,1719.14,9.280898,1251.286,9.640819
2021/4/4,22:20:15,2004.75,1634.93,9.300255,1252.102,9.640921
2021/4/4,22:20:45,1989.12,1599.05,9.280898,1252.309,9.64275
2021/4/4,22:21:15,2014.02,1640.62,9.280898,1252.82,9.642953
2021/4/4,22:21:47,2185.47,1840.24,9.300255,1253.637,9.64031
2021/4/4,22:22:17,2378.28,2054.93,9.261539,1253.793,9.629156
2021/4/4,22:22:49,2318.24,1984.39,9.261539,1254.56,9.63017
2021/4/4,22:23:19,2364.39,2025.64,9.261539,1254.815,9.635742
2021/4/4,22:23:49,2391.03,2103.29,9.261539,1255.582,9.622976
2021/4/4,22:24:21,2335.92,2012.77,9.261539,1256.349,9.629055
2021/4/4,22:24:51,2359.61,2042.68,9.280898,1256.655,9.630271
2021/4/4,22:25:21,2385.42,2096.69,9.261539,1257.372,9.626725
2021/4/4,22:25:53,2390.27,2109.09,9.261539,1257.883,9.630676
2021/4/4,22:26:23,2358.51,2099.61,9.280898,1258.189,9.634222
2021/4/4,22:26:53,2332.08,2017.07,9.261539,1258.65,9.635033
2021/4/4,22:27:25,2378.90,2070.20,9.261539,1259.417,9.63331
2021/4/4,22:27:57,2472.42,2180.11,9.280898,1260.234,9.625813
2021/4/4,22:28:27,2444.15,2145.54,9.24218,1260.902,9.624699
2021/4/4,22:28:57,2397.02,2136.16,9.261539,1261.463,9.630069
2021/4/4,22:29:27,2434.13,2161.45,9.280898,1262.024,9.630575
2021/4/4,22:29:59,2438.42,2155.07,9.24218,1262.18,9.622976
